fc_id,em_id,score,label,cm_dist,moi_diff
VGlut-F-100003,704699661,0,0.0,67.28080229862348,0.25198263450044467
Cha-F-500071,764377593,0,0.3,28.805458778962414,0.1347790800010609
Trh-F-000008,693927941,0,0.0,59.79586492973276,0.239960934775509
VGlut-F-400334,5812980494,0,0.0,17.143761236993427,0.06874132564310943
VGlut-F-000177,1354368623,0,0.0,21.985188101327836,0.292632451760104
TH-M-200035,452953198,0,0.0,34.7054435656436,0.11577751599694054
TH-M-100057,925241334,0,0.0,27.188919280945264,0.06506181108219901
TH-F-200106,727652372,0,0.0,55.855054605678355,0.0761717058081165
VGlut-F-100125,329566174,0,0.0,103.02058583015948,0.15106950926296225
TH-F-200106,1134107162,0,0.0,51.65895101897824,0.2144950775609678
TH-F-200106,884916323,0,0.0,27.478717663996353,0.11397857852904107
TH-F-000012,573333835,0,0.0,76.87907800445446,0.29267716519371223
TH-M-300063,5812981000,0,0.0,97.47523132432687,0.07803879097309245
Cha-F-000009,1078693835,0,1.0,22.44359205403714,0.030490083707233367
Cha-F-800086,5812981264,0,1.0,55.94730652016385,0.08933766860695204
E0585-F-200015,457175171,0,0.8,26.55470622220612,0.17633571549366694
G0239-F-000001,300972942,0,1.0,14.012886630516874,0.10039238530008956
G0239-F-000001,5813068729,0,1.0,14.192242374517502,0.07566889632995454
G0239-F-000003,300972942,0,1.0,7.323975393466338,0.13343468948945866
G0239-F-000003,5813068729,0,1.0,8.044779757722434,0.10852529014884595
G0239-F-000005,300972942,0,1.0,9.820208531684392,0.15890861281268265
G0239-F-000005,5813068729,0,1.0,10.35320578205067,0.13400005959567032
G0239-F-000007,5813068729,0,1.0,13.456090549601154,0.09033818117576092
G0239-F-000008,300972942,0,1.0,8.38728235311167,0.08384343976737918
G0239-F-000008,5813068729,0,1.0,8.661076875411716,0.06209293540183988
G0239-F-000009,5813068729,0,1.0,20.62619045282841,0.08628183870632099
G0239-F-000009,300972942,0,1.0,20.1841640303166,0.11099452623184079
G0239-F-000012,300972942,0,1.0,12.061280526917464,0.07966884105165715
G0239-F-000012,5813068729,0,1.0,12.557826532282176,0.05645929566789125
G0239-F-000013,300972942,0,1.0,12.396975072603487,0.10998302217695456
G0239-F-000013,5813068729,0,1.0,12.980255479317762,0.08548963784052974
Gad1-F-300154,517854468,0,0.8,9.699282464656198,0.08672439931976297
Gad1-F-300154,423774471,0,0.8,11.51975269551098,0.07993269414577792
Gad1-F-400259,457175171,0,1.0,28.76420179201029,0.1486268139055291
Gad1-F-500365,768555687,0,0.8,4.500918249022476,0.05802753577986835
Gad1-F-500365,5812982924,0,1.0,2.5175790217223035,0.13397024122234372
Gad1-F-500365,672352543,0,1.0,5.229816394828359,0.06255946851348144
Gad1-F-500365,673085197,0,1.0,9.526667163444165,0.07914067895595722
Gad1-F-500365,706840303,0,1.0,7.502157870157964,0.11288077818140621
Gad1-F-700131,673085197,0,0.8,10.952899142531582,0.08478423718949399
Gad1-F-700131,706840303,0,1.0,6.609281344454458,0.06554027038415088
Gad1-F-700131,5812982924,0,1.0,2.1569985451057683,0.10047545194735662
Gad1-F-700131,768555687,0,1.0,3.001630132940103,0.04902760141486498
Gad1-F-700131,672352543,0,1.0,5.732458649465827,0.041851907231149905
TH-F-000101,331662710,0,1.0,21.359190941713102,0.05921007427089735
TH-F-100083,331662710,0,1.0,8.75142141195113,0.05018085220628215
TH-F-200033,517514142,0,0.9,17.666450337377327,0.14970526368838621
TH-F-200081,331662710,0,1.0,24.58995201784231,0.060017911270565286
TH-M-300021,517514142,0,0.8,21.831858285107725,0.11251882599515066
5HT1A-F-200016,1191315642,0,0.8,8.105830249189674,0.06494233977732569
Cha-F-400298,1167304403,0,0.7,6.232990494654116,0.037125345542094734
Cha-F-400298,1261000309,0,0.7,6.177042911179535,0.036161048155918904
Gad1-F-700172,5813039309,0,0.0,4.509092375071368,0.2239438950872784
TH-F-200037,331662710,0,1.0,13.772705453102217,0.03967686690489952
TH-F-200096,331662710,0,1.0,31.950895756090652,0.05117117886743826
TH-F-200106,5813041180,0,0.8,19.15146165209482,0.07528824319873392
TH-M-000008,1131827390,0,0.3,18.475419519248355,0.08637993042906715
TH-M-000021,550404663,0,0.2,33.22185014635249,0.17676704392921797
TH-M-000032,859265651,0,0.8,11.06032212263068,0.13410730573161433
TH-M-000032,5813027592,0,0.7,16.17529515623406,0.12291791948540344
TH-M-200035,294436967,0,0.8,21.938118409865844,0.0347722786404764
TH-M-300017,5813054384,0,0.8,34.31620901808691,0.08024982340281969
Trh-F-100052,361312808,0,0.5,38.65557418881535,0.11016135393130536
Trh-M-100024,329289084,0,0.8,26.195955074340034,0.012526180528540837
Trh-M-700039,5813021583,0,0.4,48.327165487719846,0.25140677753472446
Trh-M-700039,981000564,0,0.3,59.28298505355541,0.13554234198082066
VGlut-F-200143,328870472,0,0.8,14.044763669878057,0.071899268122404
VGlut-F-200143,298612190,0,0.4,27.5651720157969,0.104608565236132
VGlut-F-200251,548712377,0,0.8,6.056021156175754,0.07093131513766326
VGlut-F-200251,5813020996,0,0.8,21.2469915302956,0.09764093573705789
VGlut-F-200392,857793013,0,0.3,20.516310888391093,0.14748726909064125
VGlut-F-400186,1762359683,0,0.0,13.611458753682895,0.21304998508802403
VGlut-F-400186,1916800213,0,0.0,17.895823421340484,0.14206968617308763
VGlut-F-700541,1762359683,0,0.0,19.971425789770947,0.16244670347696036
VGlut-F-700541,1888199872,0,0.7,18.58884429710038,0.16271300883115852
Cha-F-000088,1640887603,0,0.7,14.938203321695855,0.06726680939010372
Cha-F-000088,5813047691,0,0.7,14.34757435255477,0.08959812785120744
Cha-F-000239,1640572741,0,0.0,47.889686877873785,0.3725049194045281
Cha-F-000239,5813054726,0,0.0,48.1601149129783,0.3766559339077201
Cha-F-000329,640539567,0,0.7,33.32890896416783,0.138676758715585
Cha-F-000329,1043705078,0,0.7,23.47040392499681,0.09480418769060255
Cha-F-000427,573670049,0,0.7,18.913405488009186,0.012635600337357578
Cha-F-000427,573333284,0,0.7,16.950700871575208,0.03909746146417312
Cha-F-000461,487144598,0,0.3,41.06391349133521,0.22816123352188175
Cha-F-100135,393063351,0,0.7,5.738153473667877,0.018718655462641783
Cha-F-200299,5813027276,0,0.6,10.171411115191137,0.21315465028958347
Cha-F-200299,1321564092,0,0.5,27.027539648415768,0.09232465550871351
Cha-F-300267,328611004,0,0.7,11.031291450510611,0.07249611064838038
Cha-F-300344,5812978978,0,0.7,14.159587499455625,0.14677375511669297
Cha-F-300344,859507274,0,0.7,18.1349301473426,0.1367036535791012
Cha-F-400237,5813098368,0,0.3,22.38955893654298,0.1328046989170793
Cha-F-400237,5813027276,0,0.4,15.115390139275291,0.3019166022362292
Cha-F-500071,1105169664,0,0.8,24.933080961935485,0.28411986365908115
Cha-F-500071,1012954687,0,0.5,22.783054061316566,0.16734120456675475
Cha-F-500310,5813009312,0,0.1,12.154563063900168,0.08869657648749642
Cha-F-700236,360259229,0,0.0,32.27542613602208,0.35815883357620415
Cha-F-800090,296139882,0,0.6,7.334062847675218,0.05085234287948198
Cha-F-800090,297251714,0,0.6,8.612361427786192,0.03512204079086122
E0585-F-600004,5813010510,0,0.5,17.841798296546692,0.08664342518171156
GH146-M-000001,610274029,0,0.8,28.48541525130414,0.09871445056465117
Gad1-F-000245,953414780,0,0.0,30.276291486445597,0.07401498317181929
Gad1-F-000694,5813033371,0,0.3,21.188174434209934,0.3446753214965692
Gad1-F-000703,5813068669,0,0.2,64.42278872678803,0.02110640704256058
Gad1-F-100171,1224595608,0,0.7,29.174503289396224,0.01767763298459603
Gad1-F-200186,1916800213,0,0.2,20.510038714696595,0.024266587106129965
Gad1-F-200186,1762359683,0,0.0,24.482507964812648,0.12804571096150463
Gad1-F-200219,5901197108,0,0.7,12.330411943536733,0.05827694282545123
Gad1-F-200247,543692985,0,0.6,25.290810391478082,0.08629920791193882
Gad1-F-200719,5813039309,0,0.0,9.329920439282743,0.042921941409850124
Gad1-F-200719,1640555311,0,0.0,13.051250443461395,0.2803958027558473
Gad1-F-400220,550638250,0,0.7,6.925026289009028,0.01689135877763988
Gad1-F-500457,1261423370,0,0.7,5.05584939893509,0.03412305401013184
Gad1-F-600059,328546871,0,1.0,13.29285123468326,0.06341325245775344
Gad1-F-700193,634379734,0,0.8,73.19751368538351,0.009767588656864981
Gad1-F-700607,977338882,0,0.7,15.787840279939081,0.047305706793873366
Gad1-F-700607,915610561,0,0.7,14.633569099103964,0.06912261128437827
Gad1-F-700607,1008378609,0,0.7,11.531867837348639,0.07169939588126832
Gad1-F-800371,5813082723,0,0.6,13.13683907477488,0.2950759540995172
Gad1-F-900395,5813049380,0,0.8,4.462519646826367,0.0207144334269085
TH-F-000009,5813054384,0,0.9,31.08282233656397,0.03926117385337427
TH-F-000009,1378251040,0,0.6,32.30564154522297,0.02516999311030629
TH-F-000010,5812980529,0,0.7,15.493842183814486,0.047444272559937745
TH-F-000010,360591860,0,0.6,10.305737752092348,0.010161365009667385
TH-F-000010,5901203505,0,0.7,7.262772505009831,0.06100911573339675
TH-F-000012,487144598,0,0.0,37.325051786102044,0.2018804336917034
TH-F-000019,859265651,0,0.7,3.720020282042559,0.14013563888960284
TH-F-000019,5813027592,0,0.5,14.383077285457194,0.21630370872060883
TH-F-000046,604289581,0,0.0,22.18193333057623,0.10523851066233146
TH-F-000046,550404663,0,0.1,30.02225040497032,0.2393649631950663
TH-F-000079,1378251040,0,0.1,33.90179070526821,0.14615349551556311
TH-F-000091,331662710,0,1.0,2.5983872471588514,0.047592755874423125
TH-F-100005,1378251040,0,0.0,36.090955867281224,0.0363883366502302
TH-F-100005,5813054384,0,0.8,25.41591031617417,0.07362820360018402
TH-F-100036,360591860,0,0.7,12.8171945245442,0.01039651425251756
TH-F-100036,5901203505,0,0.6,7.750486394907884,0.05713332256036415
TH-F-100050,1131827390,0,0.8,22.062732892821913,0.12067475629178369
TH-F-100075,859265651,0,0.0,19.719704455110712,0.30282546250044506
TH-F-100095,331662710,0,1.0,42.54450700002925,0.026727966824487432
TH-F-200004,859265651,0,0.0,22.32805208237223,0.305431355721473
TH-F-200010,331662710,0,1.0,13.614881927971751,0.035413507355667416
TH-F-200026,5813009595,0,0.9,8.23073670559587,0.024314560844215283
TH-F-200034,331662710,0,1.0,35.43025721013794,0.017166087290552128
TH-F-200064,331662710,0,1.0,24.82205513141727,0.026770607656995665
TH-F-300037,331662710,0,1.0,22.883107939543073,0.013515413461989837
TH-F-300046,1131827390,0,0.8,13.547115865693144,0.1177647128350276
TH-F-300062,5813060068,0,0.8,10.842099939838558,0.10685797736364278
TH-F-300078,5813071348,0,0.9,23.19604322835492,0.10447695404109035
TH-F-700015,1224941044,0,0.9,34.57771659841636,0.16992104453620716
TH-M-000029,859265651,0,0.8,11.714784777151143,0.15416404775672315
TH-M-000029,510049477,0,0.6,19.853584167044247,0.05412179617436134
TH-M-000030,792692885,0,0.1,22.65580118776981,0.054467227065799276
TH-M-000045,331662710,0,1.0,22.496143423700055,0.017513448597925717
TH-M-100016,331662710,0,1.0,33.13684667448337,0.0223598797637962
TH-M-100027,947573616,0,0.2,31.11956189056625,0.106553364321086
TH-M-100027,5813054384,0,0.7,30.715424033852212,0.04491142037102973
TH-M-100057,1198330286,0,0.8,21.482195366907206,0.07200180521016852
TH-M-100063,1198330286,0,0.8,18.284824257289557,0.054803513054470024
TH-M-200010,422738252,0,0.9,13.168300815872978,0.09217597044723896
TH-M-200013,5813062871,0,0.9,20.88173887326414,0.14381548688327953
TH-M-200034,5813054384,0,0.8,29.057067428213774,0.047839296328212655
TH-M-200034,947573616,0,0.2,32.37974665938034,0.10479766827232095
TH-M-200049,331662710,0,1.0,19.728802017020836,0.012647876305235659
TH-M-200064,331662710,0,1.0,28.08890126403707,0.026866980164468018
TH-M-200095,422738252,0,0.9,16.959686188486568,0.07030834590378038
TH-M-300005,1131827390,0,0.9,27.443743553454148,0.12244765267161978
TH-M-300063,5813009595,0,0.8,19.305254380626906,0.01790993473465718
Trh-F-100038,1671638278,0,0.9,9.15248587558502,0.043064093756041394
Trh-F-300112,957506896,0,0.9,12.860869516231826,0.04076911169340562
Trh-F-400055,957506896,0,0.9,10.614895700773697,0.04197315751063468
Trh-M-000172,1671638278,0,0.9,15.882777541099149,0.05714715547563973
Trh-M-100020,361312808,0,0.8,40.170990709469734,0.12508235269395307
Trh-M-100025,1225290633,0,0.6,9.749126243548865,0.324175459073067
Trh-M-100025,5813062858,0,0.8,8.978920727221148,0.053515321987903534
Trh-M-100037,1671638278,0,0.9,25.38720173203565,0.11400154810158052
Trh-M-100060,297230760,0,0.8,22.82631469185478,0.11981680523994491
Trh-M-100060,361312808,0,0.9,28.32885085372248,0.056193934950202945
Trh-M-100071,673746277,0,0.2,26.278053499085317,0.13737466812943022
Trh-M-100071,1225290633,0,0.6,7.508831334409721,0.3026865581048915
Trh-M-200043,5813054716,0,0.4,8.192463390329976,0.2131465896471035
Trh-M-300071,977339122,0,0.7,9.969326539268996,0.15079117769313544
Trh-M-300138,922069357,0,0.9,13.228614144203748,0.054222842146031236
Trh-M-300138,832016427,0,0.9,8.701405703794356,0.06833814059853559
Trh-M-300138,957506896,0,0.9,14.548746435181652,0.03892030260850184
Trh-M-300140,5813053851,0,0.9,12.698383853958076,0.07095445721864958
Trh-M-300140,957506896,0,0.9,14.388460456449309,0.02545422268783659
Trh-M-400023,5813053851,0,0.9,16.83084367151962,0.010970673266680976
Trh-M-400052,957506896,0,0.9,14.85009879385621,0.10498381452003282
Trh-M-400052,5813053851,0,0.9,10.280295719524574,0.05581220699520817
Trh-M-400110,5813053851,0,0.9,8.513328613807781,0.038067180517658665
Trh-M-400110,5813065004,0,0.7,11.061823331560953,0.16017164686979593
Trh-M-400131,832016427,0,0.9,12.705492454725636,0.034316263299261913
Trh-M-500163,922354084,0,0.9,15.289834602863468,0.036281528441718044
Trh-M-500163,829598814,0,0.9,16.810892580064277,0.03494212315886602
VGlut-F-000016,5813027276,0,0.8,28.387616131575445,0.1589555790406946
VGlut-F-000016,950880008,0,0.8,9.602271287706925,0.19622877460037494
VGlut-F-000111,5812987694,0,0.4,32.04216567013165,0.3218207583275311
VGlut-F-000111,5813021583,0,0.5,23.39580149336315,0.31207029302608547
VGlut-F-000158,298254384,0,0.7,9.090496883455753,0.16574180745525097
VGlut-F-000158,5813020785,0,0.6,30.74863682237375,0.21278268252765709
VGlut-F-000303,5813011119,0,0.8,8.466314694258193,0.055861225256785156
VGlut-F-000556,885168486,0,0.8,14.602671168629994,0.07928131318613135
VGlut-F-100002,914778159,0,0.7,54.02732356915652,0.08544734476609928
VGlut-F-100003,1671638278,0,0.9,27.807842097756154,0.07330062248898736
VGlut-F-100035,575768294,0,0.8,5.461118912668026,0.03311662313416329
VGlut-F-100125,1107081827,0,0.8,36.72277839840997,0.3310878499710546
VGlut-F-200036,797442049,0,0.7,8.2490652257169,0.054275166853864125
VGlut-F-200036,5813059915,0,0.3,48.91683732402218,0.15338830433079892
VGlut-F-200062,297251714,0,0.6,17.200407293519955,0.016775984846064986
VGlut-F-200062,296139882,0,0.6,8.307478599111434,0.027959336602960145
VGlut-F-200459,5813011119,0,0.8,5.337693019301839,0.01961768258772855
VGlut-F-300438,329566197,0,0.9,15.517707215004755,0.043412443754602306
VGlut-F-400049,297917475,0,0.8,6.453466811904985,0.013085904532653205
VGlut-F-400184,1762359683,0,0.0,11.83425446136791,0.25182181746162274
VGlut-F-400184,1667251683,0,0.5,12.899664978892696,0.2532685801287221
VGlut-F-400334,447599745,0,0.8,13.00392787684308,0.07731562278275599
VGlut-F-400757,5813039309,0,0.0,14.396921498446464,0.15104912746011043
VGlut-F-400898,1762359683,0,0.0,14.473718997079935,0.17105876818024784
VGlut-F-400898,1916800213,0,0.0,18.43262542419867,0.08888530149924552
VGlut-F-500002,5813011298,0,0.7,9.477742587549082,0.14645036171668016
VGlut-F-500335,1762359683,0,0.0,20.760640109154913,0.22287272147384288
VGlut-F-500335,5813039309,0,0.0,19.886003500697083,0.06794849270230731
VGlut-F-500876,1640555311,0,0.0,9.977789108499268,0.2389857106112709
VGlut-F-500876,1639886198,0,0.0,10.488253670057258,0.07213243187142615
VGlut-F-600204,5813061218,0,0.9,6.976709663618221,0.09957225858897442
VGlut-F-700261,5813047489,0,0.7,21.216147863029878,0.12227951532873925
VGlut-F-700261,5813057579,0,0.4,33.51254321204893,0.22122156971158774
VGlut-F-800130,1671620613,0,0.6,30.51931373604411,0.1219102803370978
VGlut-F-800130,1762359683,0,0.7,17.087595982665253,0.08668014739108318
fru-F-000094,422751191,0,0.7,28.79577849637352,0.1258365341370471
fru-F-000131,360591860,0,0.7,6.755514937081022,0.015445364489495229
fru-F-000131,298258611,0,0.8,14.752613867392412,0.02120198150625609
fru-F-000131,5812980529,0,0.8,12.705169826458302,0.05387296954794745
fru-M-000335,673776769,0,0.7,32.181061915527685,0.011057385548266851
fru-M-000339,329289084,0,0.8,13.119946331963394,0.031638615269109195
fru-M-000339,452029745,0,0.8,7.843786647379876,0.04728120347218221
fru-M-300299,579268807,0,0.8,12.56100191748316,0.040341628820579005
npf-M-300037,5813069630,0,0.9,9.898429236046628,0.06698963990932724
Cha-F-000088,1670597533,0,0.6,10.825788609100389,0.07102005851709467
Cha-F-000239,1672320134,0,0.0,48.45465171412813,0.3703703876061155
Cha-F-000239,5813069085,0,0.0,46.8686913029447,0.36656791308505426
Cha-F-000239,1704347707,0,0.0,51.94194395914979,0.4281245634445669
Cha-F-200299,950880008,0,0.3,27.696851388829334,0.13863121296661982
Cha-F-200299,5813023322,0,0.3,28.579403946220754,0.029866987809468903
Cha-F-200299,5813098368,0,0.3,15.354367745557736,0.13545489382913065
Cha-F-300344,5813047970,0,0.7,23.989070020577408,0.09798691827697656
Cha-F-300344,951916894,0,0.7,5.331578532857103,0.10047425649381045
Cha-F-400237,1321564092,0,0.5,25.375776654183053,0.16824175766006358
Cha-F-400237,950880008,0,0.5,25.652513328351358,0.15712630037048775
Cha-F-400237,951234513,0,0.0,7.473251961717766,0.24143724277337006
Cha-F-800090,361312808,0,0.0,15.058508665619032,0.22850509232491767
Cha-F-800090,487144598,0,0.0,43.348318676890344,0.2225248538236611
Cha-F-800090,329897255,0,0.0,49.684128533408995,0.02883831789375049
Gad1-F-000694,5813070613,0,0.0,23.748891907799504,0.27018444589554935
Gad1-F-000703,360259229,0,0.0,30.647828927402067,0.06552150859233893
Gad1-F-200186,1702306037,0,0.0,29.189806980057693,0.19633691621447136
Gad1-F-200186,5813039309,0,0.0,24.138239044409406,0.09222067816755819
Gad1-F-200186,5813034455,0,0.6,30.11130340812709,0.061424362248589624
TH-F-000009,1406911688,0,0.5,24.30709028875711,0.16807646662068343
TH-F-000010,298258611,0,0.6,20.092648426682285,0.01575629525694739
TH-F-000019,675767414,0,0.0,10.772644217242178,0.22733082041821076
TH-F-000019,510049477,0,0.0,11.558476728440155,0.3263592877918625
TH-M-000029,675767414,0,0.0,7.414479955077025,0.25350870626146116
TH-M-000032,675767414,0,0.0,6.903178019583463,0.25691399795513226
TH-M-000032,611629428,0,0.3,10.515186899383705,0.11408261397456633
TH-M-100027,5813057579,0,0.0,39.434677936131095,0.0644667999279413
TH-M-100027,797442049,0,0.0,38.1879452893963,0.10948549778234426
TH-M-200034,5813021112,0,0.4,9.777748560639827,0.15275368957414553
TH-M-200034,797442049,0,0.0,39.42723332640431,0.1077048013919169
TH-M-200035,387870860,0,0.0,24.26771366917018,0.13694063865495326
TH-M-300017,5813021112,0,0.2,8.293865887669794,0.11881433162315684
TH-M-300017,1406911688,0,0.3,27.155662728937386,0.15087325839492838
Trh-M-100025,673746277,0,0.0,23.249564014681372,0.15825241860427078
Trh-M-100060,297251714,0,0.2,14.069299777501993,0.2302488500747472
