fc_id,em_id,score,label,cm_dist,moi_diff
VGlut-F-500200,1130458829,0,0.8,18.805672387931384,0.07062155200533002
TH-M-200092,297183251,0,0.8,9.4468363521598,0.01938117098370396
VGlut-F-400233,975289165,0,0.8,8.375373838536786,0.24824115839487587
Cha-F-000239,5813054777,0,0.0,48.703056548987426,0.3830413458890075
VGlut-F-100118,1313849992,0,0.8,20.024322887415245,0.03244840672515308
Cha-F-800086,5812981543,0,0.9,51.21086593056596,0.0940873636873695
fru-F-200052,1228683492,0,0.0,91.67314309693454,0.34853076692201507
fru-F-400475,519591210,0,0.0,65.7378865870836,0.025012431915641214
fru-F-700114,1224258912,0,0.0,94.29793722097531,0.2347956526492865
fru-M-500174,977343309,0,0.0,70.899518626853,0.13581611712146965
fru-M-500377,5813057274,0,0.0,78.12560894551069,0.24146419598409605
Gad1-F-500524,1173045815,0,0.9,7.9333029926622824,0.17558079475005417
Gad1-F-502126,956138930,0,0.9,8.985330705362847,0.25299089805974506
Gad1-F-600109,1510648834,0,0.0,96.74966662387183,0.7278421493482288
Gad1-F-601324,5812980638,0,0.0,30.059129198803664,0.07663993667015415
Gad1-F-601324,1172372382,0,0.0,13.969843173201083,0.04426578196124692
TH-F-300073,328943204,0,0.6,51.51679309579783,0.024968773550218846
TH-F-700004,5813089803,0,0.0,92.43892133737762,0.11419759362395293
TH-F-700022,981362334,0,0.6,49.02739239014506,0.12458459460982986
TH-M-300021,5813049380,0,0.4,17.435206308050667,0.12167562010624253
TH-M-700013,644417074,0,0.7,7.926803456957545,0.12750571997841917
VT58722-F-700001,673509195,0,0.0,24.580472931172125,0.05929387079237355
VGlut-F-400898,1640922516,0,0.0,13.853194459164634,0.7459595575850696
Trh-M-500163,953410147,0,0.6,8.690703419455039,0.055740599077084674
TH-M-000029,5813021602,0,0.6,23.915839575188656,0.061846612853412884
VGlut-F-800130,1640555311,0,0.5,15.636068590763609,0.15238543902465965
fru-F-000094,298603730,0,0.7,25.286043723622257,0.10163658635894686
VGlut-F-400757,5901196806,0,0.6,10.774669901681639,0.10770970482419401
Cha-F-000239,1037293275,0,0.0,10.06665290015647,0.05170698921036469
VGlut-F-400757,5813034455,0,0.6,15.175179573931564,0.08720597013182844
VGlut-F-500002,5813021602,0,0.0,33.91373825246864,0.29208553245621155
Cha-F-400237,701201945,0,0.6,18.99496441754899,0.7506293782187453
TH-F-300037,361312808,0,0.0,29.074073655081982,0.07074533067334055
TH-F-000009,5813021112,0,0.0,8.276331491355492,0.28029581792108454
Trh-M-700039,543692985,0,0.0,12.19639323441819,0.2789822327367408
Trh-M-300071,953414780,0,0.6,12.946672935660557,0.1856681823237278
Cha-F-100135,422738252,0,0.0,20.505906725433782,0.05780576800967716
Trh-M-700039,516055524,0,0.0,23.943503615554008,0.5673487631956929
TH-M-000008,579268807,0,0.0,23.751600326835092,0.6247058187901312
TH-F-200037,422751191,0,0.0,21.932451350389965,0.2689546167366098
TH-F-100095,5813049380,0,0.0,27.20388278396876,0.09527028664763865
TH-F-200037,328611004,0,0.0,20.340682181079732,0.161920930433598
TH-M-200064,328611004,0,0.0,17.076441333580245,0.14720185879279316
Trh-F-100066,707539688,0,0.0,16.500852535405702,0.23756307722903808
VGlut-F-400334,576825965,0,0.0,29.064278389856856,0.3576837000538258
Trh-M-100025,614081151,0,0.0,7.444966027376553,0.16742111404919965
TH-M-200013,1192019859,0,0.0,58.32963967201102,0.5955461153102819
Trh-M-700039,456847100,0,0.0,35.43928881765741,0.802343752616788
VGlut-F-100003,704699661,0,0.0,67.28080229862348,0.2519826345004436
Cha-F-500071,764377593,0,0.3,28.805458778962414,0.13477908000105915
Trh-F-000008,693927941,0,0.0,59.79586492973276,0.8019478480180525
VGlut-F-400334,5812980494,0,0.0,17.143761236993427,0.2943043237080411
VGlut-F-000177,1354368623,0,0.0,21.985188101327836,0.2926324517601034
TH-M-200035,452953198,0,0.0,34.7054435656436,0.11577751599694107
TH-M-100057,925241334,0,0.0,27.188919280945264,0.0650618110822006
TH-F-200106,727652372,0,0.0,55.855054605678355,0.33556435826918335
VGlut-F-100125,329566174,0,0.0,103.02058583015948,0.2254844685309644
TH-F-200106,1134107162,0,0.0,51.65895101897824,0.8057959595838812
TH-F-200106,884916323,0,0.0,27.478717663996353,0.3034851525809665
TH-F-000012,573333835,0,0.0,76.87907800445446,0.29267716519371106
TH-M-300063,5812981000,0,0.0,97.47523132432687,0.07803879097309227
Cha-F-000009,1078693835,0,1.0,22.44359205403714,0.03049008370723069
Cha-F-800086,5812981264,0,1.0,55.94730652016385,0.08933766860695075
E0585-F-200015,457175171,0,0.8,26.55470622220612,0.1972379998214675
G0239-F-000001,300972942,0,1.0,14.012886630516874,0.10039238530008934
G0239-F-000001,5813068729,0,1.0,14.192242374517502,0.07566889632995417
G0239-F-000003,300972942,0,1.0,7.323975393466338,0.13343468948945847
G0239-F-000003,5813068729,0,1.0,8.044779757722434,0.10852529014884583
G0239-F-000005,300972942,0,1.0,9.820208531684392,0.15890861281268137
G0239-F-000005,5813068729,0,1.0,10.35320578205067,0.13400005959566932
G0239-F-000007,5813068729,0,1.0,13.456090549601154,0.09033818117575994
G0239-F-000008,300972942,0,1.0,8.38728235311167,0.08384343976737814
G0239-F-000008,5813068729,0,1.0,8.661076875411716,0.06209293540184022
G0239-F-000009,5813068729,0,1.0,20.62619045282841,0.08628183870632067
G0239-F-000009,300972942,0,1.0,20.1841640303166,0.11099452623184063
G0239-F-000012,300972942,0,1.0,12.061280526917464,0.07966884105165678
G0239-F-000012,5813068729,0,1.0,12.557826532282176,0.05645929566789025
G0239-F-000013,300972942,0,1.0,12.396975072603487,0.1099830221769542
G0239-F-000013,5813068729,0,1.0,12.980255479317762,0.08548963784053003
Gad1-F-300154,517854468,0,0.8,9.699282464656198,0.0867243993197631
Gad1-F-300154,423774471,0,0.8,11.51975269551098,0.07993269414577965
Gad1-F-400259,457175171,0,1.0,28.76420179201029,0.2011857652272242
Gad1-F-500365,768555687,0,0.8,4.500918249022476,0.11375827075380418
Gad1-F-500365,5812982924,0,1.0,2.5175790217223035,0.14336230237500736
Gad1-F-500365,672352543,0,1.0,5.229816394828359,0.06255946851347968
Gad1-F-500365,673085197,0,1.0,9.526667163444165,0.10030519843088055
Gad1-F-500365,706840303,0,1.0,7.502157870157964,0.1390741393771324
Gad1-F-700131,673085197,0,0.8,10.952899142531582,0.11842756792318333
Gad1-F-700131,706840303,0,1.0,6.609281344454458,0.1271834380572499
Gad1-F-700131,5812982924,0,1.0,2.1569985451057683,0.12159022106719014
Gad1-F-700131,768555687,0,1.0,3.001630132940103,0.14013487899869576
Gad1-F-700131,672352543,0,1.0,5.732458649465827,0.04185190723115115
TH-F-000101,331662710,0,1.0,21.359190941713102,0.06502567293095948
TH-F-100083,331662710,0,1.0,8.75142141195113,0.05539753534264063
TH-F-200033,517514142,0,0.9,17.666450337377327,0.1510123111085502
TH-F-200081,331662710,0,1.0,24.58995201784231,0.06387224832453918
TH-M-300021,517514142,0,0.8,21.831858285107725,0.118429994644879
5HT1A-F-200016,1191315642,0,0.8,8.105830249189674,0.06494233977732725
Cha-F-400298,1167304403,0,0.7,6.232990494654116,0.27517918516653284
Cha-F-400298,1261000309,0,0.7,6.177042911179535,0.2716317253244637
Gad1-F-700172,5813039309,0,0.0,4.509092375071368,0.22394389508727955
TH-F-200037,331662710,0,1.0,13.772705453102217,0.05076794576989525
TH-F-200096,331662710,0,1.0,31.950895756090652,0.06067827604362742
TH-F-200106,5813041180,0,0.8,19.15146165209482,0.07528824319873094
TH-M-000008,1131827390,0,0.3,18.475419519248355,0.08637993042906648
TH-M-000021,550404663,0,0.2,33.22185014635249,0.709210259279232
TH-M-000032,859265651,0,0.8,11.06032212263068,0.7337837978208779
TH-M-000032,5813027592,0,0.7,16.17529515623406,0.12291791948540147
TH-M-200035,294436967,0,0.8,21.938118409865844,0.8449772772158355
TH-M-300017,5813054384,0,0.8,34.31620901808691,0.08024982340281439
Trh-F-100052,361312808,0,0.5,38.65557418881535,0.1151477008125124
Trh-M-100024,329289084,0,0.8,26.195955074340034,0.012526180528539795
Trh-M-700039,5813021583,0,0.4,48.327165487719846,0.6891490967639023
Trh-M-700039,981000564,0,0.3,59.28298505355541,0.13554234198082155
VGlut-F-200143,328870472,0,0.8,14.044763669878057,0.07189926812240449
VGlut-F-200143,298612190,0,0.4,27.5651720157969,0.10460856523613235
VGlut-F-200251,548712377,0,0.8,6.056021156175754,0.07093131513766583
VGlut-F-200251,5813020996,0,0.8,21.2469915302956,0.09764093573705819
VGlut-F-200392,857793013,0,0.3,20.516310888391093,0.14748726909064097
VGlut-F-400186,1762359683,0,0.0,13.611458753682895,0.2130499850880259
VGlut-F-400186,1916800213,0,0.0,17.895823421340484,0.1420696861730877
VGlut-F-700541,1762359683,0,0.0,19.971425789770947,0.1624467034769639
VGlut-F-700541,1888199872,0,0.7,18.58884429710038,0.16271300883115822
Cha-F-000088,1640887603,0,0.7,14.938203321695855,0.6942958199320184
Cha-F-000088,5813047691,0,0.7,14.34757435255477,0.6793853236567517
Cha-F-000239,1640572741,0,0.0,47.889686877873785,0.8966809866834154
Cha-F-000239,5813054726,0,0.0,48.1601149129783,0.6215468888726865
Cha-F-000329,640539567,0,0.7,33.32890896416783,0.3884127086626767
Cha-F-000329,1043705078,0,0.7,23.47040392499681,0.38289945151561544
Cha-F-000427,573670049,0,0.7,18.913405488009186,0.012635600337356197
Cha-F-000427,573333284,0,0.7,16.950700871575208,0.03909746146417323
Cha-F-000461,487144598,0,0.3,41.06391349133521,0.27074914395086014
Cha-F-100135,393063351,0,0.7,5.738153473667877,0.01871865546264014
Cha-F-200299,5813027276,0,0.6,10.171411115191137,0.5500637661583433
Cha-F-200299,1321564092,0,0.5,27.027539648415768,0.6253478418920435
Cha-F-300267,328611004,0,0.7,11.031291450510611,0.07249611064837894
Cha-F-300344,5812978978,0,0.7,14.159587499455625,0.14677375511669444
Cha-F-300344,859507274,0,0.7,18.1349301473426,0.13670365357910064
Cha-F-400237,5813098368,0,0.3,22.38955893654298,0.13280469891708002
Cha-F-400237,5813027276,0,0.4,15.115390139275291,0.3019166022362262
Cha-F-500071,1105169664,0,0.8,24.933080961935485,0.2841198636590818
Cha-F-500071,1012954687,0,0.5,22.783054061316566,0.1673412045667563
Cha-F-500310,5813009312,0,0.1,12.154563063900168,0.08869657648749922
Cha-F-700236,360259229,0,0.0,32.27542613602208,0.8764091856150125
Cha-F-800090,296139882,0,0.6,7.334062847675218,0.05085234287947943
Cha-F-800090,297251714,0,0.6,8.612361427786192,0.03512204079086204
E0585-F-600004,5813010510,0,0.5,17.841798296546692,0.08664342518171311
GH146-M-000001,610274029,0,0.8,28.48541525130414,0.09871445056465067
Gad1-F-000245,953414780,0,0.0,30.276291486445597,0.20547186822667352
Gad1-F-000694,5813033371,0,0.3,21.188174434209934,0.5551018208492597
Gad1-F-000703,5813068669,0,0.2,64.42278872678803,0.02110640704256067
Gad1-F-100171,1224595608,0,0.7,29.174503289396224,0.017677632984596785
Gad1-F-200186,1916800213,0,0.2,20.510038714696595,0.024266587106133924
Gad1-F-200186,1762359683,0,0.0,24.482507964812648,0.1280457109615088
Gad1-F-200219,5901197108,0,0.7,12.330411943536733,0.32240486824352366
Gad1-F-200247,543692985,0,0.6,25.290810391478082,0.08629920791193618
Gad1-F-200719,5813039309,0,0.0,9.329920439282743,0.2982929294182502
Gad1-F-200719,1640555311,0,0.0,13.051250443461395,0.41336796028252926
Gad1-F-400220,550638250,0,0.7,6.925026289009028,0.12276681974506118
Gad1-F-500457,1261423370,0,0.7,5.05584939893509,0.08069413158993782
Gad1-F-600059,328546871,0,1.0,13.29285123468326,0.06341325245775323
Gad1-F-700193,634379734,0,0.8,73.19751368538351,0.009767588656864836
Gad1-F-700607,977338882,0,0.7,15.787840279939081,0.04730570679387316
Gad1-F-700607,915610561,0,0.7,14.633569099103964,0.06912261128437723
Gad1-F-700607,1008378609,0,0.7,11.531867837348639,0.07169939588126784
Gad1-F-800371,5813082723,0,0.6,13.13683907477488,0.8071565177850188
Gad1-F-900395,5813049380,0,0.8,4.462519646826367,0.02071443342690988
TH-F-000009,5813054384,0,0.9,31.08282233656397,0.03926117385337086
TH-F-000009,1378251040,0,0.6,32.30564154522297,0.16152864025024088
TH-F-000010,5812980529,0,0.7,15.493842183814486,0.04744427255993754
TH-F-000010,360591860,0,0.6,10.305737752092348,0.010161365009666218
TH-F-000010,5901203505,0,0.7,7.262772505009831,0.06100911573339538
TH-F-000012,487144598,0,0.0,37.325051786102044,0.24122675829485105
TH-F-000019,859265651,0,0.7,3.720020282042559,0.17062472379889584
TH-F-000019,5813027592,0,0.5,14.383077285457194,0.6533036490589745
TH-F-000046,604289581,0,0.0,22.18193333057623,0.20371814502044058
TH-F-000046,550404663,0,0.1,30.02225040497032,0.6800693951359799
TH-F-000079,1378251040,0,0.1,33.90179070526821,0.2693472648083283
TH-F-000091,331662710,0,1.0,2.5983872471588514,0.04759275587442213
TH-F-100005,1378251040,0,0.0,36.090955867281224,0.1780100045626033
TH-F-100005,5813054384,0,0.8,25.41591031617417,0.0736282036001822
TH-F-100036,360591860,0,0.7,12.8171945245442,0.010396514252517836
TH-F-100036,5901203505,0,0.6,7.750486394907884,0.05713332256036324
TH-F-100050,1131827390,0,0.8,22.062732892821913,0.5329377405914235
TH-F-100075,859265651,0,0.0,19.719704455110712,0.8869115403248107
TH-F-100095,331662710,0,1.0,42.54450700002925,0.05325045664859293
TH-F-200004,859265651,0,0.0,22.32805208237223,0.8827179789533304
TH-F-200010,331662710,0,1.0,13.614881927971751,0.03541350735566664
TH-F-200026,5813009595,0,0.9,8.23073670559587,0.024314560844214992
TH-F-200034,331662710,0,1.0,35.43025721013794,0.026782786211735285
TH-F-200064,331662710,0,1.0,24.82205513141727,0.02677060765699549
TH-F-300037,331662710,0,1.0,22.883107939543073,0.01351541346198824
TH-F-300046,1131827390,0,0.8,13.547115865693144,0.5406557432318324
TH-F-300062,5813060068,0,0.8,10.842099939838558,0.8149904993792536
TH-F-300078,5813071348,0,0.9,23.19604322835492,0.10447695404109184
TH-F-700015,1224941044,0,0.9,34.57771659841636,0.169921044536206
TH-M-000029,859265651,0,0.8,11.714784777151143,0.6995980110850563
TH-M-000029,510049477,0,0.6,19.853584167044247,0.0541217961743619
TH-M-000030,792692885,0,0.1,22.65580118776981,0.38805451335837887
TH-M-000045,331662710,0,1.0,22.496143423700055,0.023362451517592538
TH-M-100016,331662710,0,1.0,33.13684667448337,0.03588348266388904
TH-M-100027,947573616,0,0.2,31.11956189056625,0.23021962638128476
TH-M-100027,5813054384,0,0.7,30.715424033852212,0.04491142037102591
TH-M-100057,1198330286,0,0.8,21.482195366907206,0.07200180521016822
TH-M-100063,1198330286,0,0.8,18.284824257289557,0.0548035130544715
TH-M-200010,422738252,0,0.9,13.168300815872978,0.09217597044723992
TH-M-200013,5813062871,0,0.9,20.88173887326414,0.7171624148060682
TH-M-200034,5813054384,0,0.8,29.057067428213774,0.047839296328207395
TH-M-200034,947573616,0,0.2,32.37974665938034,0.2317736006148376
TH-M-200049,331662710,0,1.0,19.728802017020836,0.012647876305235398
TH-M-200064,331662710,0,1.0,28.08890126403707,0.04474004890309488
TH-M-200095,422738252,0,0.9,16.959686188486568,0.07030834590377892
TH-M-300005,1131827390,0,0.9,27.443743553454148,0.5169132678635887
TH-M-300063,5813009595,0,0.8,19.305254380626906,0.048893106343741465
Trh-F-100038,1671638278,0,0.9,9.15248587558502,0.7017367398997953
Trh-F-300112,957506896,0,0.9,12.860869516231826,0.04076911169340728
Trh-F-400055,957506896,0,0.9,10.614895700773697,0.04197315751063576
Trh-M-000172,1671638278,0,0.9,15.882777541099149,0.2941306368622445
Trh-M-100020,361312808,0,0.8,40.170990709469734,0.12508235269395107
Trh-M-100025,1225290633,0,0.6,9.749126243548865,0.848841821508758
Trh-M-100025,5813062858,0,0.8,8.978920727221148,0.05351532198790543
Trh-M-100037,1671638278,0,0.9,25.38720173203565,0.7492036977830632
Trh-M-100060,297230760,0,0.8,22.82631469185478,0.1282849708736849
Trh-M-100060,361312808,0,0.9,28.32885085372248,0.05619393495019954
Trh-M-100071,673746277,0,0.2,26.278053499085317,0.22116126052483912
Trh-M-100071,1225290633,0,0.6,7.508831334409721,0.8345936011461652
Trh-M-200043,5813054716,0,0.4,8.192463390329976,0.21314658964710284
Trh-M-300071,977339122,0,0.7,9.969326539268996,0.6575358187405788
Trh-M-300138,922069357,0,0.9,13.228614144203748,0.054222842146032305
Trh-M-300138,832016427,0,0.9,8.701405703794356,0.06833814059853657
Trh-M-300138,957506896,0,0.9,14.548746435181652,0.03892030260850476
Trh-M-300140,5813053851,0,0.9,12.698383853958076,0.695478724941576
Trh-M-300140,957506896,0,0.9,14.388460456449309,0.725441427175317
Trh-M-400023,5813053851,0,0.9,16.83084367151962,0.010970673266680534
Trh-M-400052,957506896,0,0.9,14.85009879385621,0.10498381452003397
Trh-M-400052,5813053851,0,0.9,10.280295719524574,0.05581220699520897
Trh-M-400110,5813053851,0,0.9,8.513328613807781,0.1684222791435871
Trh-M-400110,5813065004,0,0.7,11.061823331560953,0.684864955119908
Trh-M-400131,832016427,0,0.9,12.705492454725636,0.034316263299262094
Trh-M-500163,922354084,0,0.9,15.289834602863468,0.07310353040345345
Trh-M-500163,829598814,0,0.9,16.810892580064277,0.03494212315886598
VGlut-F-000016,5813027276,0,0.8,28.387616131575445,0.48846192675628386
VGlut-F-000016,950880008,0,0.8,9.602271287706925,0.6037348370099138
VGlut-F-000111,5812987694,0,0.4,32.04216567013165,0.32182075832753176
VGlut-F-000111,5813021583,0,0.5,23.39580149336315,0.386711401859404
VGlut-F-000158,298254384,0,0.7,9.090496883455753,0.16574180745525124
VGlut-F-000158,5813020785,0,0.6,30.74863682237375,0.23445301308181116
VGlut-F-000303,5813011119,0,0.8,8.466314694258193,0.05586122525678235
VGlut-F-000556,885168486,0,0.8,14.602671168629994,0.07928131318613162
VGlut-F-100002,914778159,0,0.7,54.02732356915652,0.12989366922912565
VGlut-F-100003,1671638278,0,0.9,27.807842097756154,0.7379232616266261
VGlut-F-100035,575768294,0,0.8,5.461118912668026,0.033116623134161964
VGlut-F-100125,1107081827,0,0.8,36.72277839840997,0.8134790278509307
VGlut-F-200036,797442049,0,0.7,8.2490652257169,0.28441075871438964
VGlut-F-200036,5813059915,0,0.3,48.91683732402218,0.15338830433079753
VGlut-F-200062,297251714,0,0.6,17.200407293519955,0.016775984846064233
VGlut-F-200062,296139882,0,0.6,8.307478599111434,0.02795933660295707
VGlut-F-200459,5813011119,0,0.8,5.337693019301839,0.019617682587728
VGlut-F-300438,329566197,0,0.9,15.517707215004755,0.04341244375460298
VGlut-F-400049,297917475,0,0.8,6.453466811904985,0.013085904532652577
VGlut-F-400184,1762359683,0,0.0,11.83425446136791,0.41000659719517113
VGlut-F-400184,1667251683,0,0.5,12.899664978892696,0.40514610040855437
VGlut-F-400334,447599745,0,0.8,13.00392787684308,0.07731562278275493
VGlut-F-400757,5813039309,0,0.0,14.396921498446464,0.15104912746011084
VGlut-F-400898,1762359683,0,0.0,14.473718997079935,0.17105876818025106
VGlut-F-400898,1916800213,0,0.0,18.43262542419867,0.08888530149924653
VGlut-F-500002,5813011298,0,0.7,9.477742587549082,0.1464503617166807
VGlut-F-500335,1762359683,0,0.0,20.760640109154913,0.22287272147384546
VGlut-F-500335,5813039309,0,0.0,19.886003500697083,0.06794849270230828
VGlut-F-500876,1640555311,0,0.0,9.977789108499268,0.2389857106112708
VGlut-F-500876,1639886198,0,0.0,10.488253670057258,0.07213243187142454
VGlut-F-600204,5813061218,0,0.9,6.976709663618221,0.09957225858897498
VGlut-F-700261,5813047489,0,0.7,21.216147863029878,0.12227951532873979
VGlut-F-700261,5813057579,0,0.4,33.51254321204893,0.3036524949427117
VGlut-F-800130,1671620613,0,0.6,30.51931373604411,0.19949042695434255
VGlut-F-800130,1762359683,0,0.7,17.087595982665253,0.1743662344317879
fru-F-000094,422751191,0,0.7,28.79577849637352,0.16442868200318742
fru-F-000131,360591860,0,0.7,6.755514937081022,0.015445364489496818
fru-F-000131,298258611,0,0.8,14.752613867392412,0.021201981506256434
fru-F-000131,5812980529,0,0.8,12.705169826458302,0.05387296954794834
fru-M-000335,673776769,0,0.7,32.181061915527685,0.011057385548263314
fru-M-000339,329289084,0,0.8,13.119946331963394,0.031638615269110076
fru-M-000339,452029745,0,0.8,7.843786647379876,0.04728120347218014
fru-M-300299,579268807,0,0.8,12.56100191748316,0.21901050103768366
npf-M-300037,5813069630,0,0.9,9.898429236046628,0.06698963990932809
Cha-F-000088,1670597533,0,0.6,10.825788609100389,0.6175503215892247
Cha-F-000239,1672320134,0,0.0,48.45465171412813,0.9087440666186917
Cha-F-000239,5813069085,0,0.0,46.8686913029447,0.36656791308505454
Cha-F-000239,1704347707,0,0.0,51.94194395914979,0.90210473318733
Cha-F-200299,950880008,0,0.3,27.696851388829334,0.6419897765677319
Cha-F-200299,5813023322,0,0.3,28.579403946220754,0.029866987809469767
Cha-F-200299,5813098368,0,0.3,15.354367745557736,0.6622238124663695
Cha-F-300344,5813047970,0,0.7,23.989070020577408,0.09798691827697774
Cha-F-300344,951916894,0,0.7,5.331578532857103,0.10047425649381032
Cha-F-400237,1321564092,0,0.5,25.375776654183053,0.16824175766006427
Cha-F-400237,950880008,0,0.5,25.652513328351358,0.15712630037049952
Cha-F-400237,951234513,0,0.0,7.473251961717766,0.45261182672136824
Cha-F-800090,361312808,0,0.0,15.058508665619032,0.24657267093008836
Cha-F-800090,487144598,0,0.0,43.348318676890344,0.2654710797075188
Cha-F-800090,329897255,0,0.0,49.684128533408995,0.26087614728538244
Gad1-F-000694,5813070613,0,0.0,23.748891907799504,0.27018444589555035
Gad1-F-000703,360259229,0,0.0,30.647828927402067,0.10271714628410805
Gad1-F-200186,1702306037,0,0.0,29.189806980057693,0.6795498103564276
Gad1-F-200186,5813039309,0,0.0,24.138239044409406,0.09222067816755848
Gad1-F-200186,5813034455,0,0.6,30.11130340812709,0.06142436224858844
TH-F-000009,1406911688,0,0.5,24.30709028875711,0.16807646662068734
TH-F-000010,298258611,0,0.6,20.092648426682285,0.015756295256947283
TH-F-000019,675767414,0,0.0,10.772644217242178,0.5054764731580024
TH-F-000019,510049477,0,0.0,11.558476728440155,0.7223534674399221
TH-M-000029,675767414,0,0.0,7.414479955077025,0.2535087062614613
TH-M-000032,675767414,0,0.0,6.903178019583463,0.3150557718653322
TH-M-000032,611629428,0,0.3,10.515186899383705,0.7226113062799123
TH-M-100027,5813057579,0,0.0,39.434677936131095,0.06446679992794305
TH-M-100027,797442049,0,0.0,38.1879452893963,0.23285633589086246
TH-M-200034,5813021112,0,0.4,9.777748560639827,0.2702814317977385
TH-M-200034,797442049,0,0.0,39.42723332640431,0.23439214986681858
TH-M-200035,387870860,0,0.0,24.26771366917018,0.1369406386549548
TH-M-300017,5813021112,0,0.2,8.293865887669794,0.2715674290894149
TH-M-300017,1406911688,0,0.3,27.155662728937386,0.15087325839492963
Trh-M-100025,673746277,0,0.0,23.249564014681372,0.22008970210169157
Trh-M-100060,297251714,0,0.2,14.069299777501993,0.2531580409049213
