fc_id,em_id,score,label
VGlut-F-200062,296139882,0.4904637061688011,0.6
VGlut-F-300438,329566197,0.519801104014221,0.9
VGlut-F-400334,447599745,0.3496108017934913,0.8
VGlut-F-500002,5813011298,0.3710467788424493,0.7
VGlut-F-600204,5813061218,0.3719038132223851,0.9
VGlut-F-700261,5813047489,0.4390775132832287,0.7
VGlut-F-800130,1762359683,0.5748332821720831,0.7
fru-F-000094,422751191,0.4111837177813411,0.7
Cha-F-200299,950880008,0.3114385935120399,0.3
Cha-F-400237,950880008,0.4562199404489814,0.5
Trh-M-100071,5813062858,0.5924019321444685,0.7
VGlut-F-000016,5813098368,0.3300388496029739,0.5
VGlut-F-000016,1321564092,0.497566704892768,0.7
VGlut-F-000016,857793013,0.0262664768908787,0.0
VGlut-F-400186,5813034455,0.4325130684845693,0.6
VGlut-F-400757,1888199872,0.4137991419590747,0.7
VGlut-F-400898,5813034455,0.4323640027873653,0.7
Cha-F-000009,1048215779,0.2921,0.9
Cha-F-000009,1078693835,0.5658,1.0
Cha-F-400112,1224258912,-0.7104,0.0
Cha-F-400112,5813022925,-0.533,0.0
Cha-F-400201,1639886198,-0.3641,0.0
Cha-F-400201,1640555311,-0.3658,0.0
fru-F-200052,1228683492,-0.6819,0.0
fru-F-200052,456156825,-0.0043,0.0
fru-F-400010,862705904,0.4053,0.9
fru-F-400010,1173745330,0.5291,0.9
fru-F-400071,1205090786,0.4482,0.6
fru-F-400071,1173745330,0.4359,0.8
fru-F-400141,862705904,0.4172,0.7
fru-F-400141,1142356576,0.5364,0.9
fru-F-400196,1100792636,-0.6013,0.0
fru-F-400196,1141324564,0.4445,0.8
fru-F-400214,983759126,0.4238,0.8
fru-F-400214,1173045815,0.469,0.8
fru-F-400229,5813087817,0.5572,0.5
fru-F-400229,1700644008,-0.1982,0.0
fru-F-500083,1261130127,-0.3701,0.0
fru-F-500083,1261129711,-0.3401,0.0
fru-F-500115,1206114100,0.506,0.8
fru-F-500115,1173745330,0.5249,0.8
fru-F-700104,1142365351,0.4816,0.8
fru-F-700104,1173745330,0.5481,0.8
fru-F-700114,1224945418,-0.7917,0.0
fru-F-700114,1224258912,-0.7555,0.0
fru-F-700163,1142356576,0.5365,0.8
fru-F-700163,862705904,0.395,0.8
fru-M-400031,1290416713,-0.7236,0.0
fru-M-400031,1198006801,-0.5958,0.0
fru-M-500174,266187383,-0.4221,0.0
fru-M-500174,977343309,-0.4924,0.0
fru-M-700067,1228683492,-0.6041,0.0
fru-M-700067,550617370,-0.0678,0.0
G0239-F-000001,300972942,0.5712,1.0
G0239-F-000001,5813068729,0.5574,1.0
G0239-F-000003,300972942,0.6113,1.0
G0239-F-000003,5813068729,0.5928,1.0
G0239-F-000005,300972942,0.6382,1.0
G0239-F-000005,5813068729,0.6362,1.0
G0239-F-000007,300972942,0.6668,1.0
G0239-F-000007,5813068729,0.6515,1.0
G0239-F-000008,300972942,0.6334,1.0
G0239-F-000008,267896360,0.3583,0.0
G0239-F-000009,5813068729,0.6565,1.0
G0239-F-000009,300972942,0.6713,1.0
G0239-F-000011,676573560,-0.2206,0.0
G0239-F-000011,636667489,-0.2037,0.0
G0239-F-000012,300972942,0.6491,1.0
G0239-F-000012,5813068729,0.6383,1.0
G0239-F-000013,300972942,0.7066,1.0
G0239-F-000013,5813068729,0.7038,1.0
Gad1-F-900001,1290416713,-0.5881,0.0
Gad1-F-900001,5813026366,-0.5306,0.0
TH-F-000101,331662710,0.6291,1.0
TH-F-000101,421641859,-0.0821,0.0
TH-F-100099,329970706,0.1582,0.4
TH-F-200030,328943204,0.5368,0.4
TH-F-200030,203253253,0.3013,0.4
TH-F-200033,517514142,0.5659,0.8
TH-F-200033,608922563,0.2607,0.0
TH-F-200081,330268940,0.2058,0.0
TH-F-300020,484911954,-0.0371,0.0
TH-F-300020,1048172314,-0.1197,0.0
TH-F-300073,328943204,0.4127,0.6
TH-F-300073,361040812,0.0073,0.0
TH-F-700001,418969956,-0.765,0.0
TH-F-700001,297166053,-0.3102,0.0
TH-F-700004,643830129,-0.4235,0.0
TH-F-700004,5813089803,-0.4192,0.0
TH-F-700016,5812982779,0.5017,0.7
TH-F-700016,5813089803,-0.5253,0.0
TH-F-700022,946645313,-0.3668,0.0
TH-F-700022,981362334,0.0051,0.6
TH-M-300021,517514142,0.5363,0.8
TH-M-300021,5813049380,0.5139,0.4
TH-M-500003,580287695,0.0217,0.0
TH-M-500003,456156825,0.0485,0.0
TH-M-600002,1224258912,-0.7828,0.0
TH-M-600002,1193560072,-0.743,0.0
TH-M-600003,1224595289,-0.7893,0.0
TH-M-600003,1224258912,-0.7829,0.0
TH-M-700002,1224595289,-0.6518,0.0
TH-M-700002,1224945418,-0.6774,0.0
TH-M-700013,5812979156,0.5239,0.6
TH-M-700013,644417074,0.4511,0.7
TH-M-700017,604864392,-0.4126,0.0
TH-M-700017,454439022,-0.0543,0.0
Trh-M-000099,1602402027,-0.334,0.5
Trh-M-000099,986828383,0.2775,0.6
Trh-M-800009,1048215779,0.5582,1.0
Trh-M-800009,1016835041,0.5207,1.0
VGlut-F-200594,5813058048,0.7015,0.9
VGlut-F-200594,328632707,-0.2913,0.0
VGlut-F-800070,894551935,0.4823,0.7
VGlut-F-800070,832357089,0.341,0.0
Cha-F-000088,1640909284,0.6660511375592464,0.6
Cha-F-400237,1135441187,0.6491168776332544,0.5
Trh-M-200043,1671620613,0.6213260196573299,0.0
Trh-F-100001,5813062858,0.619429159678983,0.7
Cha-F-000088,1699974843,0.6172102058356048,0.6
Cha-F-000088,1704347707,0.6163948788509247,0.6
VGlut-F-400757,1640922516,0.6104773069933993,0.0
VGlut-F-200392,792326206,0.6095074310832169,0.6
Cha-F-000088,5813055277,0.603887661817429,0.6
Cha-F-000088,5813056598,0.5982375200676596,0.6
Cha-F-200299,1135441187,0.59630337798081,0.6
VGlut-F-500876,1640922516,0.5940095923235627,0.0
VGlut-F-400898,1640922516,0.5880599436926983,0.0
VGlut-F-500876,1667251683,0.5865194203153978,0.0
Trh-M-100024,5813049824,0.5769253477286123,0.7
Trh-M-500163,862671913,0.5684022310198618,0.6
VGlut-F-400186,1640922516,0.5629016371763503,0.0
VGlut-F-500335,1640922516,0.5583391143502668,0.0
Trh-M-100024,5813020684,0.5554148585409866,0.4
VGlut-F-700541,1640922516,0.5541599437978719,0.0
TH-F-200026,330640044,0.5433516432629777,0.0
Trh-M-300140,1008024276,0.5428022384462788,0.6
Trh-M-400023,953414780,0.5380188194730806,0.6
Trh-M-100024,5813055834,0.5344511100672826,0.7
VGlut-F-500876,1669924220,0.5296647009081937,0.0
Trh-M-100024,946308203,0.5197388564526041,0.7
TH-F-000012,328533761,0.5167268826455133,0.8
TH-F-100036,5812980529,0.5100384820486998,0.7
Trh-M-500163,953410147,0.5092129979422739,0.6
Trh-M-500163,768555687,0.5060352661847436,0.6
VGlut-F-800130,1671257931,0.5030802679972245,0.6
VGlut-F-200319,5813055865,0.4968757507648186,0.6
TH-M-000029,5813021602,0.4961693598019281,0.6
VGlut-F-800130,2135408892,0.4960903781508776,0.5
VGlut-F-800130,5813132949,0.495832500898724,0.5
Trh-M-400110,953414780,0.4919280442257183,0.6
Trh-M-500163,672006007,0.4875279677455658,0.6
TH-F-000019,5813021602,0.4853216160743388,0.7
Trh-F-400055,1070426862,0.4828449677825696,0.7
TH-F-300062,1262360335,0.478163147445896,0.5
Trh-M-500163,891663788,0.4777055552588218,0.6
VGlut-F-000463,1037293275,0.4766716072757305,0.7
Trh-M-400110,1008024276,0.4759225121973722,0.6
Trh-F-300112,953414780,0.474774740982402,0.6
Trh-F-400055,1008024276,0.4735983872221402,0.7
Trh-F-300112,922069357,0.4717309073831696,0.7
Trh-F-300112,1008024276,0.4683133343792415,0.7
Trh-M-400023,988567837,0.4683011570675006,0.6
TH-M-100063,1449247522,0.4672789369088413,0.6
VGlut-F-400898,1668944259,0.4671144117261533,0.5
Trh-M-400052,1008024276,0.4644314565793645,0.6
VGlut-F-800130,1640555311,0.4644293962259148,0.5
Trh-F-400055,953414780,0.464235027795656,0.6
Trh-F-300112,5813053851,0.4639165962215137,0.7
Trh-M-400131,1008024276,0.4636965084713409,0.6
Trh-M-400110,957506896,0.4623028042973967,0.6
fru-F-000094,298603730,0.4606666656360788,0.7
Cha-F-000239,1733677514,0.4582070901610379,0.0
TH-F-000036,5813011298,0.4525806230592925,0.3
VGlut-F-400757,5901196806,0.4523842106833223,0.6
TH-M-000030,328533761,0.4511535646492217,0.6
Cha-F-000239,1037293275,0.4484998362336027,0.0
VGlut-F-000177,672283773,0.4480481853474169,0.0
Trh-M-400110,1070426862,0.444064596694037,0.6
VGlut-F-400049,297251714,0.4422558421778553,0.0
VGlut-F-400186,1700644008,0.4417719376910813,0.6
TH-M-300005,1289359184,0.4407431299266222,0.6
VGlut-F-500876,5813034455,0.4394744868370079,0.6
TH-F-100050,1289359184,0.4385272841890839,0.7
VGlut-F-500876,5901196806,0.4354914810736673,0.6
TH-M-000032,5813021602,0.4353964326410859,0.7
TH-F-300062,1666561406,0.4348503975160748,0.5
VGlut-F-400757,1730651751,0.4332825148157981,0.6
Trh-F-400055,922069357,0.431581674462589,0.7
VGlut-F-400898,1700644008,0.4309276244406427,0.6
TH-F-300062,1168915489,0.4272606285710992,0.5
Trh-M-300138,1008024276,0.4253769824677936,0.6
Trh-M-400023,957506896,0.4254091677861529,0.6
TH-M-100057,1449247522,0.4236549464943873,0.6
VGlut-F-400757,5813034455,0.422829006220238,0.6
VGlut-F-700541,1700644008,0.4216713286353779,0.6
TH-F-200026,329970706,0.4210214424042928,0.0
TH-F-100075,5813011298,0.4204580162116107,0.6
VGlut-F-300438,5813019526,0.4202311871551663,0.6
Trh-M-400131,957506896,0.4189786414694206,0.6
Cha-F-000239,1794055377,0.4185737441305973,0.7
VGlut-F-200392,5813027276,0.4172934994878925,0.0
VGlut-F-400186,1730651751,0.416112015822858,0.5
VGlut-F-400186,1888199872,0.415683612599873,0.5
Cha-F-000239,1316245799,0.4150819012712233,0.0
Trh-M-400131,953414780,0.4109448432230499,0.6
TH-F-200106,1225640135,0.410059636025722,0.7
TH-F-100036,359931311,0.4097684230849897,0.7
VGlut-F-200392,1135441187,0.4065528134923488,0.0
Trh-M-300138,953414780,0.3998719898857358,0.6
VGlut-F-700541,5901196806,0.3995033232122892,0.6
VGlut-F-400184,1730651751,0.3988008286163554,0.6
Trh-M-400023,1051980223,0.3984117510524009,0.5
Trh-M-300071,1008024276,0.3925721045644012,0.7
VGlut-F-500335,5813034455,0.3917727908614968,0.5
TH-M-200013,1035601661,0.3917177384189068,0.6
Trh-M-300138,1070426862,0.3908255012010208,0.5
VGlut-F-400898,5901196806,0.3904677038784986,0.6
VGlut-F-700541,1668944259,0.3900808950513497,0.6
VGlut-F-700541,5813034455,0.3894281364184995,0.6
VGlut-F-100002,1978573010,0.3889778138606969,0.6
VGlut-F-300438,297580589,0.3883361252740766,0.0
Trh-M-400052,953414780,0.3859650725309799,0.5
Trh-M-400052,1070426862,0.3840837834825459,0.6
Trh-M-400052,922069357,0.3839483459839732,0.6
VGlut-F-600204,5813064410,0.383763282304245,0.0
Trh-M-400131,1070426862,0.3805592454127104,0.6
TH-F-200004,484126552,0.3788862621592525,0.0
Trh-M-300140,922069357,0.3777223125169889,0.6
Trh-M-300140,1070426862,0.3737727532931901,0.6
VGlut-F-400184,1700644008,0.3737518834903217,0.6
VGlut-F-200319,360259229,0.3730158709982337,0.0
fru-F-000094,328611004,0.3720191587572741,0.0
Cha-F-000239,610274029,0.3703387922147984,0.0
VGlut-F-500335,1888199872,0.3702728987106274,0.5
VGlut-F-000158,296543992,0.3673116806115855,0.0
VGlut-F-400184,1888199872,0.3662289355988871,0.6
VGlut-F-400184,5901196806,0.365916408220227,0.6
VGlut-F-500335,5901196806,0.3651807690763236,0.5
TH-F-000019,361005850,0.3645933968469677,0.4
VGlut-F-400184,5813034455,0.363082239865214,0.6
TH-M-000029,361005850,0.3609254752141402,0.3
VGlut-F-500335,1730651751,0.3599501394633193,0.6
Cha-F-400237,5813021533,0.3579213626775613,0.0
TH-M-000032,542376096,0.3574886428866012,0.0
Trh-M-400131,988567837,0.3571078345544841,0.6
TH-M-200010,548712377,0.3560059009018562,0.5
TH-M-000032,296139882,0.3554429282824924,0.0
TH-F-200026,5813049380,0.3553030406341255,0.0
TH-F-200004,5813021602,0.3546529800736935,0.0
TH-M-300063,329970706,0.3510780622930666,0.6
TH-F-000036,510987433,0.3472837324769918,0.3
TH-M-200095,422751191,0.3439622120403241,0.6
Cha-F-500071,609548390,0.3416298503554972,0.6
TH-M-200010,5813083780,0.3383883168591415,0.0
fru-F-000094,422738252,0.3355675416169959,0.0
TH-M-000032,361005850,0.3293303353249545,0.0
TH-M-100016,361312808,0.3292993239207306,0.0
TH-F-100075,5813021602,0.3287178186580043,0.4
VGlut-F-500002,5813021602,0.3282532478706566,0.0
VGlut-F-200036,979627466,0.3279260763421847,0.0
VGlut-F-000463,5813024692,0.3244459004568563,0.0
TH-M-200095,393766777,0.3234639140406306,0.0
VGlut-F-000158,297917475,0.3231959015472446,0.0
TH-M-200010,5813020996,0.3222943032646329,0.0
Cha-F-400237,701201945,0.3216736649877381,0.6
Gad1-F-600059,359598627,0.3211355988106568,0.8
TH-F-200064,361312808,0.3204082019776836,0.0
Gad1-F-600059,1110972158,0.3201216877591995,0.8
TH-F-200081,361312808,0.3196707542145601,0.0
fru-F-000094,548712377,0.3176909587834909,0.0
Cha-F-000329,454002974,0.3170386506396164,0.3
TH-M-300063,5813049380,0.3160621063481114,0.0
Cha-F-200299,5812987694,0.3123235352595179,0.6
TH-F-000036,486880919,0.312271397405385,0.3
VGlut-F-000463,610274046,0.3116418310656703,0.0
TH-M-200095,548712377,0.311485229187546,0.0
VGlut-F-100002,5813055298,0.3115481213153912,0.0
TH-F-300037,361312808,0.3108948891106156,0.0
VGlut-F-200319,5813068669,0.3095742261893902,0.0
Gad1-F-600059,298595394,0.3094602897804743,0.8
TH-M-200010,735941254,0.3088829707365733,0.0
VGlut-F-400049,327499164,0.3070153617044001,0.0
TH-F-200034,361312808,0.3050722329998153,0.0
TH-M-200095,579575594,0.3048680523024527,0.0
TH-M-200049,361312808,0.3034694097708455,0.0
VGlut-F-600204,1005857944,0.3030595311209132,0.0
VGlut-F-200036,5813021583,0.302875436565749,0.0
VGlut-F-000463,610274029,0.299800857151836,0.0
VGlut-F-600204,5813068748,0.2981371628283299,0.0
VGlut-F-400049,330268940,0.2967517082737437,0.0
VGlut-F-200319,421646999,0.293144990560127,0.0
TH-M-200064,361312808,0.2929349221453918,0.0
Gad1-F-600059,455431209,0.2907923959605021,0.8
VGlut-F-000158,361273559,0.2887941398935667,0.0
Trh-M-300071,957506896,0.2882214297951044,0.7
Trh-M-300071,1070426862,0.2879173082543501,0.6
VGlut-F-600204,669325882,0.2865542635086152,0.0
TH-F-100075,510987433,0.2834051027629506,0.4
TH-F-200004,510987433,0.2793540130693922,0.4
TH-F-100075,329225149,0.2786293019774451,0.0
TH-F-000036,326817334,0.2778412393053938,0.3
TH-F-100095,361312808,0.2757999103271276,0.0
TH-F-100075,297251714,0.2753948386598536,0.0
VGlut-F-500002,297251714,0.2728457905126655,0.0
Cha-F-000329,579510789,0.2699579684925224,0.6
TH-M-300063,331662710,0.2680550608496339,0.0
VGlut-F-500002,296139882,0.2679348639399579,0.0
TH-F-200004,361005850,0.267002195965593,0.0
VGlut-F-000158,298214577,0.2641136351274544,0.0
TH-M-000045,361312808,0.2637502187221566,0.0
TH-F-200026,331662710,0.2598188804935735,0.3
VGlut-F-300438,358890923,0.2592008553926895,0.0
TH-M-000029,5813055949,0.2590937165268087,0.3
TH-F-000010,359931311,0.2587776884793313,0.7
Cha-F-200299,5813059915,0.257811184704006,0.4
VGlut-F-200036,5813056261,0.2565043054253667,0.0
TH-F-000009,5813021112,0.2561119169694761,0.0
VGlut-F-000016,5813033371,0.2558672052008849,0.3
VGlut-F-200392,950880008,0.2554636284481982,0.0
Trh-M-700039,543692985,0.2539622601532821,0.0
TH-F-200106,5813055913,0.2532637229863825,0.0
TH-F-300062,5813082239,0.2477239653461132,0.5
TH-F-100095,328611004,0.2445453220155919,0.0
VGlut-F-300438,390280026,0.2425901883255833,0.0
Trh-M-300071,5813062858,0.2404211828967222,0.6
TH-M-200013,1107561814,0.2386298088529337,0.0
TH-F-200081,328611004,0.2377159274113956,0.0
Trh-M-300071,953414780,0.2333513587754778,0.6
Cha-F-100135,422738252,0.2284097931326952,0.0
TH-M-000029,487143497,0.2266743662206062,0.0
VGlut-F-000111,484359937,0.2265685516626557,0.6
Trh-M-700039,516055524,0.2168686738525018,0.0
Cha-F-300267,329646990,0.2137698333769692,0.3
VGlut-F-500002,329225149,0.212524067892002,0.0
TH-F-300037,328611004,0.2122455378533432,0.0
Cha-F-100135,424793122,0.2094606397370079,0.0
TH-F-200034,328611004,0.2091728846050526,0.0
VGlut-F-100002,5813126031,0.2050401893294067,0.0
VGlut-F-100002,2095549849,0.204096785347167,0.0
TH-M-300005,579268807,0.2018984321191152,0.0
VGlut-F-000111,5813032849,0.1951731010366079,0.7
TH-M-000008,579268807,0.1944892035763406,0.0
TH-F-200037,422751191,0.1890407801386464,0.0
TH-F-200037,330640044,0.1887853360118773,0.0
VGlut-F-400049,360255138,0.187875937882494,0.0
TH-F-100095,5813049380,0.1870913682398693,0.0
VGlut-F-000303,5813056909,0.1857106944580868,0.0
TH-F-100083,5813049380,0.1845651103650305,0.0
TH-F-200037,517514142,0.1846254830561663,0.0
VGlut-F-200036,823058891,0.1841709119134105,0.0
TH-F-100099,328611004,0.1823839083983964,0.0
VGlut-F-000111,671233447,0.1800330433143626,0.6
TH-M-100016,328611004,0.1783546123477952,0.0
VGlut-F-000111,1043705078,0.1783940904674654,0.6
TH-F-300078,576825965,0.1778861143774326,0.2
Cha-F-100135,735941254,0.1735160441726848,0.3
TH-F-200037,328611004,0.1732840215231969,0.0
VGlut-F-400049,329225149,0.1729061975570016,0.0
TH-M-300063,5813020673,0.1703500753563499,0.0
TH-F-000019,514842241,0.1696727829950322,0.0
TH-M-000045,328611004,0.1680313800989323,0.0
Cha-F-100135,5813020996,0.1669193498692313,0.0
VGlut-F-000303,575768294,0.1654282417354101,0.0
Cha-F-000329,609548390,0.1623488952317871,0.6
TH-M-200064,328611004,0.1622220181981275,0.0
TH-F-200081,5813049380,0.161695916130706,0.4
TH-M-000008,5813055913,0.159570457112232,0.0
TH-F-200096,5813049380,0.159259777489461,0.0
TH-M-200013,5813048837,0.1584646833770162,0.0
TH-F-300037,393063351,0.1570051775049448,0.0
TH-F-000019,487143497,0.1560900926068973,0.0
TH-F-200064,328611004,0.1556482256366599,0.0
TH-F-000009,797442049,0.1533211480671043,0.0
VGlut-F-200392,5812987694,0.1478989526125033,0.0
Trh-M-100071,707539688,0.1438115683407129,0.0
TH-F-000036,602368546,0.1421193226436984,0.0
VGlut-F-700261,1228265278,0.14036962464089,0.0
TH-F-200034,393063351,0.1378585535640082,0.0
TH-F-000009,1014344148,0.1342734000813592,0.0
Trh-M-200043,2040301572,0.1330618775242175,0.0
TH-F-000009,5813063093,0.1314874086590448,0.0
VGlut-F-000303,329897255,0.1284832043684984,0.0
Trh-F-100066,707539688,0.1246116142603976,0.0
VGlut-F-100035,5813068707,0.1210746510111513,0.5
VGlut-F-100035,488231898,0.1203454903235307,0.0
TH-M-200064,298258399,0.1140305944851093,0.0
Trh-F-100001,707539688,0.1076230818474603,0.0
VGlut-F-200062,5813021602,0.1065323408042773,0.0
TH-M-200035,543692985,0.1059070902066151,0.0
VGlut-F-200062,487143497,0.1045757605319885,0.0
Trh-F-100001,922069357,0.1036926140196913,0.0
TH-F-200064,5813049380,0.1023998622996417,0.4
Trh-M-100071,614081151,0.1023660395586861,0.0
Cha-F-300267,298258399,0.1000988107659542,0.0
VGlut-F-400334,576825965,0.0999272511027814,0.0
Trh-M-700039,1043117106,0.0981535866329583,0.0
Trh-M-100071,922069357,0.0955902500450755,0.0
TH-F-200064,5813055800,0.0923246300682154,0.0
Trh-F-100038,704699661,0.0898854607830471,0.0
VGlut-F-100035,5813011119,0.0859621802476168,0.0
TH-F-300078,736860990,0.0854799924318404,0.0
Trh-F-100066,614081151,0.0824589502835701,0.0
TH-F-200096,5813020673,0.0823424486440234,0.6
Trh-M-100025,614081151,0.0817307659389179,0.0
VGlut-F-200062,417221397,0.0801105294978891,0.0
Trh-M-100020,328611004,0.0785158245266805,0.0
TH-F-100095,329970706,0.0775032610968413,0.0
TH-M-300005,423101189,0.0771499345156887,0.0
VGlut-F-100035,636789034,0.0763286158815737,0.0
Trh-F-100066,5813057861,0.073753969489088,0.0
TH-F-200096,5813055800,0.0736644991565173,0.0
TH-F-000091,298258399,0.0731958327668633,0.0
VGlut-F-000177,1042656011,0.0725991260522749,0.0
Trh-M-100025,705795727,0.0639911295268502,0.0
TH-M-200013,1192019859,0.0624114756064011,0.0
TH-F-100050,5813041180,0.059699501362017,0.0
Trh-M-100037,704699661,0.0528987662034065,0.0
Trh-M-700039,456847100,0.0527602381792536,0.0
TH-F-000012,579912201,0.0524017982417543,0.0
Trh-F-100066,5813009620,0.0522616747518509,0.0
Trh-F-100001,614081151,0.0514502830184743,0.0
Trh-M-100025,5813057861,0.0484703151003539,0.0
fru-F-000131,297925608,0.0481883505648799,0.0
Trh-F-000008,704699661,0.0479524187998823,0.0
Trh-M-100037,1727979406,0.0439926161423786,0.0
VGlut-F-100125,1135837629,0.042758955212004,0.0
VGlut-F-400334,736860990,0.0424679976942281,0.0
TH-F-200096,387568523,0.0385799251535828,0.0
Trh-F-100038,693927941,0.0379626848169994,0.0
Trh-M-100025,5813060787,0.0380244956290053,0.0
VGlut-F-000303,698569644,0.0379625219286462,0.0
Trh-F-100001,642694410,0.0369955613107212,0.0
VGlut-F-100003,704699661,0.0369255361515322,0.0
VGlut-F-000177,1479156699,0.0347885896134523,0.0
TH-F-000010,331774819,0.0311166203126033,0.0
TH-F-000010,543821838,0.0289484021893244,0.0
VGlut-F-700261,1352684733,0.0278100724708544,0.0
TH-M-300005,1036637638,0.0275400620772085,0.0
VGlut-F-100125,640194409,0.0259614568599565,0.6
TH-F-100050,1160073701,0.0211675755302012,0.0
Trh-M-700039,329897255,0.0206693731545634,0.0
TH-M-000008,581746661,0.0182942664318454,0.0
VGlut-F-400334,5813011660,0.017230747711909,0.0
TH-F-200081,387568523,0.0170770825571213,0.0
TH-F-100083,298258399,0.0163752272018126,0.0
VGlut-F-200251,424793122,0.0151625883208403,0.0
TH-F-300078,447599745,0.0147387039143241,0.0
TH-F-100050,975197713,0.0131520001655124,0.0
Cha-F-500071,828455033,0.0042295920977744,0.7
Gad1-F-500004,5813021943,0.0039756563418577,0.0
TH-M-200035,5813021943,0.0031521412399289,0.0
VGlut-F-100003,693927941,-0.0006991475336782,0.0
Trh-M-100037,693927941,-0.0028976122556976,0.0
TH-F-300078,667266529,-0.0050668842722702,0.0
TH-F-100036,331774819,-0.0051557487173775,0.0
VGlut-F-000177,515049524,-0.0112952118723189,0.0
Cha-F-500071,764377593,-0.0150724677373311,0.3
Trh-F-000008,1727979406,-0.0152281906090018,0.0
Trh-F-000008,693927941,-0.0235273284281047,0.0
VGlut-F-700261,5813040277,-0.0240016389471212,0.0
Trh-M-100037,5812982656,-0.0311499516342505,0.0
TH-M-100063,1572390197,-0.0312975288644884,0.0
VGlut-F-700261,859839499,-0.0376596381899708,0.0
VGlut-F-400334,5812980494,-0.039699287480436,0.0
VGlut-F-100003,5812982656,-0.0544385876483238,0.0
TH-M-100057,1572390197,-0.056001196178397,0.0
TH-M-000008,611693656,-0.0575217922836413,0.0
VGlut-F-000177,1354368623,-0.069378884217611,0.0
fru-F-000131,328265389,-0.0710605384946927,0.0
Trh-F-100038,5812982656,-0.072700631420243,0.0
TH-M-100057,5813069496,-0.0740776073628368,0.0
Cha-F-300267,328601956,-0.0832139220948066,0.0
Gad1-F-500004,5813057153,-0.0868166920173267,0.0
Trh-F-000008,5812982656,-0.0875249105219874,0.0
