fc_id,em_id,similarity score,label
Cha-F-500071,1105169664,0.3134453785950378,0.8
Cha-F-500071,1012954687,0.1807594497091317,0.5
Cha-F-500310,5813009312,0.3576733881649101,0.1
Cha-F-700236,360259229,0.1512891485757118,0.0
Cha-F-800090,296139882,0.4844055035295087,0.6
Cha-F-800090,297251714,0.4630075109963777,0.6
E0585-F-600004,5813010510,0.2200482425866698,0.5
GH146-M-000001,610274029,0.2461639370854905,0.8
Gad1-F-000245,953414780,0.1948285261377577,0.0
Gad1-F-000694,5813033371,0.3428013711977685,0.3
Gad1-F-000694,1480525278,0.233720528982482,0.0
Gad1-F-000703,424716408,0.3842377967929047,0.1
Gad1-F-000703,5813068669,0.1775566385316512,0.2
Gad1-F-100171,1224595608,0.4237874965715952,0.7
Gad1-F-100784,832016427,0.3580647581398521,0.7
Gad1-F-200186,1916800213,0.216946871582561,0.2
Gad1-F-200186,1762359683,0.177732659607034,0.0
Gad1-F-200219,5901197108,0.3643609038193991,0.7
Gad1-F-200247,543692985,0.3884916324794504,0.6
Gad1-F-200719,5813039309,0.2401571243529963,0.0
Gad1-F-200719,1640555311,0.2312407862781594,0.0
Gad1-F-400220,550638250,0.5336041251066015,0.7
Gad1-F-500004,294436967,0.3016875686536128,0.7
Gad1-F-500321,574377562,0.3396777062986245,0.7
Gad1-F-500457,1261423370,0.5600481882885329,0.7
Gad1-F-600059,328546871,0.3520709146854626,1.0
Gad1-F-600604,1793403571,0.2514189331338039,0.8
Gad1-F-700193,634379734,0.2262570676827949,0.8
Gad1-F-700607,977338882,0.4585142299899586,0.7
Gad1-F-700607,915610561,0.4719906013071082,0.7
Gad1-F-700607,1008378609,0.4130459620320326,0.7
Gad1-F-800371,5813082723,0.360941417767692,0.6
Gad1-F-900395,5813049380,0.4933236693836502,0.8
TH-F-000009,5813054384,0.3818217351208129,0.9
TH-F-000009,1378251040,0.1460252899473692,0.6
TH-F-000010,5812980529,0.3743189980008728,0.7
TH-F-000010,360591860,0.3260260519422755,0.6
TH-F-000010,5901203505,0.2924370793256629,0.7
TH-F-000012,487144598,0.2998460126513635,0.0
TH-F-000019,859265651,0.5933659043795997,0.7
TH-F-000019,5813027592,0.3951188945126659,0.5
TH-F-000036,859265651,0.4039830322763585,0.0
TH-F-000046,604289581,0.2835026929658818,0.0
TH-F-000046,550404663,0.3273992073193026,0.1
TH-F-000079,1378251040,0.1315982624517631,0.1
TH-F-000091,331662710,0.4949132942320437,1.0
TH-F-100005,1378251040,0.1525667528571591,0.0
TH-F-100005,5813054384,0.3834161441397025,0.8
TH-F-100036,360591860,0.3061804923772439,0.7
TH-F-100036,5901203505,0.2716350784578656,0.6
TH-F-100050,1131827390,0.4934501295045874,0.8
TH-F-100075,859265651,0.4417777926279676,0.0
TH-F-100095,331662710,0.2833317712862245,1.0
TH-F-100099,331662710,0.3483735981214356,1.0
TH-F-200004,859265651,0.4208471866719001,0.0
TH-F-200004,5813011298,0.3836944912267557,0.6
TH-F-200010,331662710,0.3649739326679015,1.0
TH-F-200026,5813009595,0.4460739964814617,0.9
TH-F-200034,331662710,0.3606885912089813,1.0
TH-F-200064,331662710,0.264669325573206,1.0
TH-F-200081,331662710,0.3207124758996531,1.0
TH-F-200085,1131827390,0.4477205326691447,0.8
TH-F-300037,331662710,0.4331299444205933,1.0
TH-F-300046,1131827390,0.3889705905196848,0.8
TH-F-300062,5813060068,0.5410722375734256,0.8
TH-F-300078,5813071348,0.4075880983639822,0.9
TH-F-700015,1224941044,0.3821627753085903,0.9
TH-M-000029,859265651,0.50526119743491,0.8
TH-M-000029,510049477,0.3415140469182823,0.6
TH-M-000030,792692885,0.0403735471192063,0.1
TH-M-000045,331662710,0.2238787196360502,1.0
TH-M-100016,331662710,0.1391154542736749,1.0
TH-M-100027,947573616,0.3089811008419975,0.2
TH-M-100027,5813054384,0.3154459436750663,0.7
TH-M-100057,1198330286,0.3786424274666926,0.8
TH-M-100063,1198330286,0.3767219824812446,0.8
TH-M-200010,422738252,0.372451104075423,0.9
TH-M-200013,5813062871,0.2990231396054242,0.9
TH-M-200034,5813054384,0.328415123721777,0.8
TH-M-200034,947573616,0.3029466009398587,0.2
TH-M-200049,331662710,0.2660346373239517,1.0
TH-M-200064,331662710,0.1715794756231006,1.0
TH-M-200095,422738252,0.3408275768598164,0.9
TH-M-300005,1131827390,0.3369346967124307,0.9
TH-M-300063,5813009595,0.3318514416350918,0.8
Trh-F-100001,1225290633,0.3893695385344594,0.6
Trh-F-100038,1671638278,0.3357339880653512,0.9
Trh-F-100066,5813062858,0.5196216245655183,0.9
Trh-F-300112,957506896,0.4176280381303235,0.9
Trh-F-400055,957506896,0.4381029993410777,0.9
Trh-M-000172,1671638278,0.3105189129573317,0.9
Trh-M-100020,361312808,0.280973888732733,0.8
Trh-M-100025,1225290633,0.3855680290633685,0.6
Trh-M-100025,5813062858,0.4795093564928623,0.8
Trh-M-100037,1671638278,0.2865441866939945,0.9
Trh-M-100060,297230760,0.3832264937115155,0.8
Trh-M-100060,361312808,0.3355115584222954,0.9
Trh-M-100071,673746277,0.2566175900877646,0.2
Trh-M-100071,1225290633,0.3715574138560844,0.6
Trh-M-200043,5813054716,0.4945269844009418,0.4
Trh-M-300071,977339122,0.2300700939527576,0.7
Trh-M-300138,922069357,0.2961263383922392,0.9
Trh-M-300138,832016427,0.2851470943360317,0.9
Trh-M-300138,957506896,0.2971470976261516,0.9
Trh-M-300140,5813053851,0.2539567062028616,0.9
Trh-M-300140,957506896,0.2676263364646076,0.9
Trh-M-400023,5813053851,0.3245774317632433,0.9
Trh-M-400052,957506896,0.3138425143658476,0.9
Trh-M-400052,5813053851,0.2805534711253475,0.9
Trh-M-400110,5813053851,0.3176732830626873,0.9
Trh-M-400110,5813065004,0.3317288939302665,0.7
Trh-M-400131,832016427,0.2682337588689183,0.9
Trh-M-500163,922354084,0.3343288800831804,0.9
Trh-M-500163,829598814,0.3332311686655761,0.9
VGlut-F-000016,5813027276,0.4070930065620557,0.8
VGlut-F-000016,950880008,0.5644253045266603,0.8
VGlut-F-000111,5812987694,0.1431132037417829,0.4
VGlut-F-000111,5813021583,0.3325828130697197,0.5
VGlut-F-000158,298254384,0.4289599654729973,0.7
VGlut-F-000158,5813020785,0.3219604265586078,0.6
VGlut-F-000177,5813056321,0.4027468984944147,0.8
VGlut-F-000303,5813011119,0.4631561649341024,0.8
VGlut-F-000463,1733677514,0.3015279428267141,0.9
VGlut-F-000556,885168486,0.4773069495535738,0.8
VGlut-F-100002,914778159,0.194577355999331,0.7
VGlut-F-100003,1671638278,0.2945573107605437,0.9
VGlut-F-100035,575768294,0.3009568020279424,0.8
VGlut-F-100125,1107081827,0.2166064470120867,0.8
VGlut-F-200036,797442049,0.3816082023652505,0.7
VGlut-F-200036,5813059915,0.1131243622135496,0.3
VGlut-F-200062,297251714,0.4023308379646759,0.6
VGlut-F-200062,296139882,0.394921846147481,0.6
VGlut-F-200459,5813011119,0.4369175167571966,0.8
VGlut-F-300438,329566197,0.3905512008361941,0.9
VGlut-F-400049,297917475,0.3590380226012833,0.8
VGlut-F-400184,1762359683,0.3013515310485196,0.0
VGlut-F-400184,1667251683,0.3465133671516698,0.5
VGlut-F-400334,447599745,0.352273275090245,0.8
VGlut-F-400757,5813039309,0.2774896428803149,0.0
VGlut-F-400757,1670597533,0.3085636178362353,0.0
VGlut-F-400898,1762359683,0.3422421859397301,0.0
VGlut-F-400898,1916800213,0.3049684666986365,0.0
VGlut-F-500002,5813011298,0.3627480973624614,0.7
VGlut-F-500335,1762359683,0.2621340738591927,0.0
VGlut-F-500335,5813039309,0.2142351340727699,0.0
VGlut-F-500876,1640555311,0.3123798910091361,0.0
VGlut-F-500876,1639886198,0.3174057643219865,0.0
VGlut-F-600204,5813061218,0.2167423064321983,0.9
VGlut-F-700261,5813047489,0.3440322227016676,0.7
VGlut-F-700261,5813057579,0.1502508931506829,0.4
VGlut-F-800130,1671620613,0.2545989090457751,0.6
VGlut-F-800130,1762359683,0.4174898983431883,0.7
fru-F-000094,422751191,0.3155291351979338,0.7
fru-F-000131,360591860,0.3926119336434378,0.7
fru-F-000131,298258611,0.4043901616941968,0.8
fru-F-000131,5812980529,0.445910016376748,0.8
fru-M-000335,673776769,0.2799207275263968,0.7
fru-M-000339,329289084,0.215032388731456,0.8
fru-M-000339,452029745,0.2566885454879554,0.8
fru-M-300299,579268807,0.2789763862592709,0.8
npf-M-300037,5813069630,0.3167082786418715,0.9
Cha-F-000088,1670597533,0.3369657313944184,0.6
Cha-F-000239,1672320134,0.086935372935164,0.0
Cha-F-000239,5813069085,0.1063907583327194,0.0
Cha-F-000239,1704347707,-0.0017077608419671,0.0
Cha-F-200299,950880008,0.396257557301555,0.3
Cha-F-200299,5813023322,0.3166191124632214,0.3
Cha-F-200299,5813098368,0.4656048816895275,0.3
Cha-F-300344,5813047970,0.3433456825115569,0.7
Cha-F-300344,951916894,0.3459274255307237,0.7
Cha-F-400237,1321564092,0.477719090960608,0.5
Cha-F-400237,950880008,0.4396321861320724,0.5
Cha-F-400237,951234513,0.4565006661980478,0.0
Cha-F-800090,361312808,0.2590752555266298,0.0
Cha-F-800090,487144598,0.0951869591359538,0.0
Cha-F-800090,329897255,0.1533643204682109,0.0
Gad1-F-000694,5813070613,0.2956187746411249,0.0
Gad1-F-000694,5813057853,0.3670931829414756,0.0
Gad1-F-000694,1383016399,0.2895554958157722,0.0
Gad1-F-000703,421641859,0.2942465014323399,0.0
Gad1-F-000703,360259229,0.2851492783248704,0.0
Gad1-F-200186,1702306037,0.1191188495449317,0.0
Gad1-F-200186,5813039309,0.0918029398027129,0.0
Gad1-F-200186,5813034455,0.0263855981192124,0.6
TH-F-000009,1406911688,0.2661991656774697,0.5
TH-F-000010,298258611,0.3085632368912199,0.6
TH-F-000019,675767414,0.418209012251088,0.0
TH-F-000019,510049477,0.4473907051413572,0.0
TH-M-000029,675767414,0.3637084223328876,0.0
TH-M-000032,675767414,0.3810784400461307,0.0
TH-M-000032,611629428,0.3814191510324839,0.3
TH-M-100027,5813057579,0.2631970768883475,0.0
TH-M-100027,797442049,0.1689921101376564,0.0
TH-M-100027,5813021583,0.0993362632900504,0.0
TH-M-200034,5813021112,0.3165727543781663,0.4
TH-M-200034,1406911688,0.2321644874383346,0.0
TH-M-200034,797442049,0.1727511255338997,0.0
TH-M-200035,387870860,0.1581741608096378,0.0
TH-M-300017,5813021112,0.3248902442091228,0.2
TH-M-300017,1406911688,0.2391433766492354,0.3
Trh-M-100025,673746277,0.2311678958500576,0.0
Trh-M-100060,297251714,0.2837295042230477,0.2
Trh-M-100071,5813062858,0.4891158148813547,0.7
Trh-M-500163,5813033196,0.3416172953733924,0.7
Trh-M-700039,797442049,0.0323692402512147,0.2
VGlut-F-000016,5813098368,0.4388143804226058,0.5
VGlut-F-000016,1321564092,0.5494504018816234,0.7
VGlut-F-000016,857793013,0.1413205682671279,0.0
VGlut-F-000111,5813057579,0.3203767684238195,0.0
VGlut-F-000158,328870472,0.4189925371255816,0.0
VGlut-F-000158,298612190,0.366912349984233,0.0
VGlut-F-000158,5813078542,0.3789091771343235,0.0
VGlut-F-200036,947573616,0.3951499157152099,0.0
VGlut-F-200062,329225149,0.1424053917919266,0.0
VGlut-F-200062,361312808,0.2388351014919486,0.0
VGlut-F-200062,329897255,0.1326662262798266,0.0
VGlut-F-200143,298254384,0.3698212381522347,0.0
VGlut-F-200143,5813020785,0.3340662009704704,0.0
VGlut-F-400184,1704347707,0.2966886778998385,0.0
VGlut-F-400186,5813034455,0.2361041290288184,0.6
VGlut-F-400757,1640555311,0.2701183545032463,0.0
VGlut-F-400757,1888199872,0.2692543510500971,0.7
VGlut-F-400757,1762359683,0.3772375294339379,0.0
VGlut-F-400898,1702306037,0.3119980013600917,0.0
VGlut-F-400898,5813034455,0.2564411130580457,0.7
VGlut-F-500876,5813039309,0.283527571005594,0.0
VGlut-F-700261,5813021112,0.2536861611886847,0.0
VGlut-F-700541,5813039309,0.2425727662051177,0.0
VGlut-F-700541,1702306037,0.286209959628487,0.0
VGlut-F-800130,1640887603,0.3134983062478983,0.0
VGlut-F-800130,1578826464,0.3392600976119163,0.0
VGlut-F-800130,1640922754,0.3696643720877171,0.0
Cha-F-000088,1640909284,0.4033033326045071,0.6
Cha-F-400237,1135441187,0.5285429722437567,0.5
Trh-M-200043,1671620613,0.3958609809620299,0.0
Trh-F-100001,5813062858,0.5505755100961915,0.7
Cha-F-000088,1699974843,0.3817600047936287,0.6
Cha-F-000088,1704347707,0.3697236587268988,0.6
VGlut-F-400757,1640922516,0.3818607291496726,0.0
VGlut-F-200392,792326206,0.4755547305808706,0.6
Cha-F-000088,5813055277,0.3673887406309593,0.6
Cha-F-000088,5813056598,0.3898766405100146,0.6
Cha-F-200299,1135441187,0.5649139484474726,0.6
VGlut-F-500876,1640922516,0.4242389595622123,0.0
VGlut-F-400898,1640922516,0.3867917761930171,0.0
VGlut-F-500876,1667251683,0.4210793164005559,0.0
Trh-M-100024,5813049824,0.4060488591610582,0.7
Trh-M-500163,862671913,0.3627486062164112,0.6
VGlut-F-400186,1640922516,0.367793115800637,0.0
VGlut-F-500335,1640922516,0.3357606021460195,0.0
Trh-M-100024,5813020684,0.2576824390553618,0.4
VGlut-F-700541,1640922516,0.3518371481234701,0.0
TH-F-200026,330640044,0.4214032025191122,0.0
Trh-M-300140,1008024276,0.2057037554242236,0.6
Trh-M-400023,953414780,0.4140550975749162,0.6
Trh-M-100024,5813055834,0.2767070309517548,0.7
VGlut-F-500876,1669924220,0.3895149614225112,0.0
