fc_id,em_id,score,label
Cha-F-100135,735941254,0.1735,0
TH-F-200037,328611004,0.1733,0
VGlut-F-400049,329225149,0.1729,0
TH-M-300063,5813020673,0.1704,0
TH-F-000019,514842241,0.1697,0
TH-M-000045,328611004,0.168,0
Cha-F-100135,5813020996,0.1669,0
VGlut-F-000303,575768294,0.1654,0
Cha-F-000329,609548390,0.1623,1
TH-M-200064,328611004,0.1622,0
TH-F-200081,5813049380,0.1617,0
TH-M-000008,5813055913,0.1596,0
TH-F-200096,5813049380,0.1593,0
TH-M-200013,5813048837,0.1585,0
TH-F-300037,393063351,0.157,0
TH-F-000019,487143497,0.1561,0
TH-F-200064,328611004,0.1556,0
TH-F-000009,797442049,0.1533,0
VGlut-F-200392,5812987694,0.1479,0
Trh-M-100071,707539688,0.1438,0
TH-F-000036,602368546,0.1421,0
VGlut-F-700261,1228265278,0.1404,0
TH-F-200034,393063351,0.1379,0
TH-F-000009,1014344148,0.1343,0
Trh-M-200043,2040301572,0.1331,0
TH-F-000009,5813063093,0.1315,0
VGlut-F-000303,329897255,0.1285,0
Trh-F-100066,707539688,0.1246,0
VGlut-F-100035,5813068707,0.1211,1
VGlut-F-100035,488231898,0.1203,0
TH-M-200064,298258399,0.114,0
TH-F-100083,329970706,0.1079,0
Trh-F-100001,707539688,0.1076,0
VGlut-F-200062,5813021602,0.1065,0
TH-M-200035,543692985,0.1059,0
VGlut-F-200062,487143497,0.1046,0
Trh-F-100001,922069357,0.1037,0
TH-F-200064,5813049380,0.1024,0
Trh-M-100071,614081151,0.1024,0
Cha-F-300267,298258399,0.1001,0
VGlut-F-400334,576825965,0.0999,0
Trh-M-700039,1043117106,0.0982,0
Trh-M-100071,922069357,0.0956,0
TH-F-200064,5813055800,0.0923,0
Trh-F-100038,704699661,0.0899,0
VGlut-F-100035,5813011119,0.086,0
TH-F-300078,736860990,0.0855,0
Trh-F-100066,614081151,0.0825,0
TH-F-200096,5813020673,0.0823,1
Trh-M-100025,614081151,0.0817,0
VGlut-F-200062,417221397,0.0801,0
Trh-M-100020,328611004,0.0785,0
TH-F-100095,329970706,0.0775,0
TH-M-300005,423101189,0.0771,0
VGlut-F-100035,636789034,0.0763,0
Trh-F-100066,5813057861,0.0738,0
TH-F-200096,5813055800,0.0737,0
TH-F-000091,298258399,0.0732,0
VGlut-F-000177,1042656011,0.0726,0
Trh-M-100025,705795727,0.064,0
TH-M-200013,1192019859,0.0624,0
TH-F-100050,5813041180,0.0597,0
Trh-M-100037,704699661,0.0529,0
Trh-M-700039,456847100,0.0528,0
TH-F-000012,579912201,0.0524,0
Trh-F-100066,5813009620,0.0523,0
Trh-F-100001,614081151,0.0515,0
Trh-M-100025,5813057861,0.0485,0
fru-F-000131,297925608,0.0482,0
Trh-F-000008,704699661,0.048,0
Trh-M-100037,1727979406,0.044,0
VGlut-F-100125,1135837629,0.0428,0
VGlut-F-400334,736860990,0.0425,0
TH-F-200096,387568523,0.0386,0
Trh-F-100038,693927941,0.038,0
Trh-M-100025,5813060787,0.038,0
VGlut-F-000303,698569644,0.038,0
Trh-F-100001,642694410,0.037,0
VGlut-F-100003,704699661,0.0369,0
VGlut-F-000177,1479156699,0.0348,0
TH-F-000010,331774819,0.0311,0
TH-F-000010,543821838,0.0289,0
VGlut-F-700261,1352684733,0.0278,0
TH-M-300005,1036637638,0.0275,0
VGlut-F-100125,640194409,0.026,1
TH-F-100050,1160073701,0.0212,0
Trh-M-700039,329897255,0.0207,0
TH-M-000008,581746661,0.0183,0
VGlut-F-400334,5813011660,0.0172,0
TH-F-200081,387568523,0.0171,0
TH-F-100083,298258399,0.0164,0
VGlut-F-200251,424793122,0.0152,0
TH-F-300078,447599745,0.0147,0
TH-F-100050,975197713,0.0132,0
Cha-F-500071,828455033,0.0042,1
Gad1-F-500004,5813021943,0.004,0
TH-M-200035,5813021943,0.0032,0
VGlut-F-100003,693927941,-0.0007,0
Trh-M-100037,693927941,-0.0029,0
TH-F-300078,667266529,-0.0051,0
TH-F-100036,331774819,-0.0052,0
VGlut-F-000177,515049524,-0.0113,0
Cha-F-500071,764377593,-0.0151,0
Trh-F-000008,1727979406,-0.0152,0
Trh-F-000008,693927941,-0.0235,0
VGlut-F-700261,5813040277,-0.024,0
Trh-M-100037,5812982656,-0.0311,0
TH-M-100063,1572390197,-0.0313,0
VGlut-F-700261,859839499,-0.0377,0
VGlut-F-400334,5812980494,-0.0397,0
VGlut-F-100003,5812982656,-0.0544,0
TH-M-100057,1572390197,-0.056,0
TH-M-000008,611693656,-0.0575,0
VGlut-F-000177,1354368623,-0.0694,0
fru-F-000131,328265389,-0.0711,0
Trh-F-100038,5812982656,-0.0727,0
TH-M-100057,5813069496,-0.0741,0
Cha-F-300267,328601956,-0.0832,0
Gad1-F-500004,5813057153,-0.0868,0
Trh-F-000008,5812982656,-0.0875,0
Cha-F-500071,1013346945,-0.0914,0
Cha-F-000329,5813078595,-0.1008,0
Gad1-F-500004,452953198,-0.1062,0
TH-M-200035,452953198,-0.1148,0
TH-M-200035,696850811,-0.1157,0
TH-M-100057,925241334,-0.1249,0
TH-M-000008,520617773,-0.1251,0
Trh-F-100038,549597974,-0.1393,0
TH-F-300037,267551639,-0.14,0
TH-M-100057,1048250312,-0.1402,0
TH-M-200049,267551639,-0.1409,0
fru-F-000131,543821838,-0.1442,0
TH-F-200034,327937328,-0.1558,0
fru-F-000131,391496898,-0.1573,0
Gad1-F-500004,544046671,-0.1702,0
TH-F-200034,267551639,-0.1801,0
TH-M-000045,267551639,-0.1822,0
fru-F-000131,361704572,-0.1836,0
TH-F-200106,727652372,-0.2136,0
VGlut-F-100003,549597974,-0.2137,0
TH-F-000012,667266529,-0.219,0
VGlut-F-100125,329566174,-0.2255,0
VGlut-F-200251,514850616,-0.2303,0
VGlut-F-000556,915481348,-0.2405,0
TH-F-200106,1134107162,-0.2777,0
VGlut-F-100125,5813020347,-0.3085,0
TH-F-200106,884916323,-0.3114,0
VGlut-F-200251,5813011133,-0.3372,0
VGlut-F-100125,488922181,-0.3934,0
TH-M-100063,1443135486,-0.4186,0
VGlut-F-000556,978177557,-0.4346,0
VGlut-F-000556,945058110,-0.4436,0
VGlut-F-000556,944720631,-0.4505,0
Cha-F-000329,451982486,-0.4526,0
TH-F-000012,573333835,-0.4696,0
fru-M-300299,548993536,-0.49,0
TH-M-100063,1449618949,-0.4959,0
TH-M-000030,1630051981,-0.5216,0
TH-M-300063,5812981000,-0.7182,0
